DiseaseID	DiseaseName	SourceName	SourceID
UMLS:C0034887	Rectal polyposis	Human Phenotype Ontology	HP:0100896
UMLS:C0034888	Rectal prolapse	MONDO	MONDO:0004754
UMLS:C0034895	Rectovaginal fistula	Human Phenotype Ontology	HP:0000143
UMLS:C0034902	Pure red-cell aplasia	MONDO	MONDO:0001705
UMLS:C0034931	Complex regional pain syndrome type 1	MONDO	MONDO:0011441
UMLS:C0034933	Abnormal reflex	Human Phenotype Ontology	HP:0031826
UMLS:C0034935	Babinski sign	Human Phenotype Ontology	HP:0003487
UMLS:C0034951	Rare refraction anomaly	MONDO	MONDO:0020206
UMLS:C0034960	Phytanic acid storage disease		
UMLS:C0035021	Relapsing fever	MONDO	MONDO:0019633
UMLS:C0035022	Tick-borne relapsing fever	MONDO	MONDO:0001621
UMLS:C0035066	Renal artery obstruction	MONDO	MONDO:0006945
UMLS:C0035067	Renal artery stenosis	Human Phenotype Ontology	HP:0001920
UMLS:C0035086	Renal osteodystrophy	MONDO	MONDO:0006946
UMLS:C0035091	Renal tubular transport disease	MONDO	MONDO:0006510
UMLS:C0035112	Reoviridae infectious disease	MONDO	MONDO:0005939
UMLS:C0035220	Congenital alveolar dysplasia	Human Phenotype Ontology	HP:0033210
UMLS:C0035222	Adult acute respiratory distress syndrome	MONDO	MONDO:0100130
UMLS:C0035229	Respiratory insufficiency	Human Phenotype Ontology	HP:0002093
UMLS:C0035232	Respiratory paralysis	Human Phenotype Ontology	HP:0002203
UMLS:C0035235	respiratory syncytial virus infection		
UMLS:C0035243	Respiratory tract infection	Human Phenotype Ontology	HP:0011947
UMLS:C0035244	Neoplasm of the respiratory system	Human Phenotype Ontology	HP:0100606
UMLS:C0035258	Restless legs	Human Phenotype Ontology	HP:0012452
UMLS:C0035288	Reticuloendotheliosis, X-linked	MONDO	MONDO:0010721
UMLS:C0035290	Reticulohistiocytic granuloma	MONDO	MONDO:0002984
UMLS:C0035300	Abnormal retinal morphology	Human Phenotype Ontology	HP:0000479
UMLS:C0035302	Retinal arterial occlusion	Human Phenotype Ontology	HP:0025326
UMLS:C0035304	Retinal degeneration	Human Phenotype Ontology	HP:0000546
UMLS:C0035305	Retinal detachment	MONDO	MONDO:0008375
UMLS:C0035309	Retinopathy	Human Phenotype Ontology	HP:0000488
UMLS:C0035312	Retinal drusen	MONDO	MONDO:0006949
UMLS:C0035313	Retinal dysplasia	Human Phenotype Ontology	HP:0007973
UMLS:C0035317	Retinal hemorrhage	Human Phenotype Ontology	HP:0000573
UMLS:C0035319	Acute retinal necrosis syndrome	MONDO	MONDO:0006638
UMLS:C0035320	Retinal neovascularization	Human Phenotype Ontology	HP:0030666
UMLS:C0035321	Retinal perforation	MONDO	MONDO:0001539
UMLS:C0035326	Retinal vascular occlusion	MONDO	MONDO:0002089
UMLS:C0035328	Retinal vein occlusion	MONDO	MONDO:0006951
UMLS:C0035333	Retinitis	MONDO	MONDO:0002708
UMLS:C0035334	Retinitis pigmentosa	MONDO	MONDO:0019200
UMLS:C0035335	Retinoblastoma	MONDO	MONDO:0008380
UMLS:C0035344	Retinopathy of prematurity	MONDO	MONDO:0006952
UMLS:C0035352	Retrocochlear disease	MONDO	MONDO:0002453
UMLS:C0035353	Retrognathia	Human Phenotype Ontology	HP:0000278
UMLS:C0035357	IgG4-related retroperitoneal fibrosis	MONDO	MONDO:0018848
UMLS:C0035358	Retroperitoneal neoplasm	MONDO	MONDO:0024645
UMLS:C0035372	Rett syndrome	MONDO	MONDO:0010726
UMLS:C0035400	Reye syndrome	MONDO	MONDO:0005942
UMLS:C0035404	Rh isoimmunization	MONDO	MONDO:0006953
UMLS:C0035410	Rhabdomyolysis	MONDO	MONDO:0005290
UMLS:C0035411	Rhabdomyoma	MONDO	MONDO:0036688
UMLS:C0035412	Rhabdomyosarcoma	MONDO	MONDO:0005212
UMLS:C0035436	Rheumatic Fever		
UMLS:C0035439	Rheumatic heart disease	MONDO	MONDO:0006955
UMLS:C0035440	Acute rheumatic heart disease	MONDO	MONDO:0021777
UMLS:C0035450	Rheumatoid nodulosis	MONDO	MONDO:0008384
UMLS:C0035455	Rhinitis	MONDO	MONDO:0003014
UMLS:C0035457	Perennial allergic rhinitis	MONDO	MONDO:0024332
UMLS:C0035459	Atrophic rhinitis	MONDO	MONDO:0005659
UMLS:C0035460	Vasomotor rhinitis	MONDO	MONDO:0006004
UMLS:C0035466	Rhinophyma	MONDO	MONDO:0043777
UMLS:C0035468	Rhinoscleroma	MONDO	MONDO:0005945
UMLS:C0035469	Rhinosporidiosis	MONDO	MONDO:0005946
UMLS:C0035508	Rhonchi	Human Phenotype Ontology	HP:0030831
UMLS:C0035522	Fractured rib	Human Phenotype Ontology	HP:0041159
UMLS:C0035528	Ariboflavinosis	MONDO	MONDO:0004573
UMLS:C0035579	Rickets	MONDO	MONDO:0005520
UMLS:C0035585	Rickettsiosis	MONDO	MONDO:0006956
UMLS:C0035597	Rickettsialpox	MONDO	MONDO:0019360
UMLS:C0035613	Rift valley fever	MONDO	MONDO:0017880
UMLS:C0035615	Right aortic arch	MONDO	MONDO:0020417
UMLS:C0035619	Right ventricular outlet tract obstruction	Human Phenotype Ontology	HP:0001705
UMLS:C0035639	Ring chromosome	MONDO	MONDO:0018186
UMLS:C0035651	Risk taking	Human Phenotype Ontology	HP:0031472
UMLS:C0035793	Rocky Mountain spotted fever		
UMLS:C0035851	Root resorption	MONDO	MONDO:0001997
UMLS:C0035854	Rosacea	MONDO	MONDO:0006604
UMLS:C0035863	Rosette	Human Phenotype Ontology	HP:0031925
UMLS:C0035869	Rotavirus infection	MONDO	MONDO:0005194
UMLS:C0035920	Rubella	MONDO	MONDO:0004656
UMLS:C0035934	Rubinstein-Taybi syndrome	MONDO	MONDO:0019188
UMLS:C0036069	Asphyxiating thoracic dystrophy 3	MONDO	MONDO:0013127
UMLS:C0036089	Sialodocholithiasis		
UMLS:C0036091	Sialolithiasis	MONDO	MONDO:0006970
UMLS:C0036095	Salivary gland neoplasm	Human Phenotype Ontology	HP:0100684
UMLS:C0036114	Salmonella gastroenteritis	MONDO	MONDO:0005950
UMLS:C0036117	Salmonella infection	NCBI curation	
UMLS:C0036130	Salpingitis	MONDO	MONDO:0003619
UMLS:C0036133	Salpingo-oophoritis	MONDO	MONDO:0001172
UMLS:C0036161	Sandhoff disease	MONDO	MONDO:0010006
UMLS:C0036202	Sarcoidosis	MONDO	MONDO:0019338
UMLS:C0036203	Skin sarcoidosis	MONDO	MONDO:0006611
UMLS:C0036205	Pulmonary sarcoidosis	MONDO	MONDO:0001708
UMLS:C0036220	Kaposi sarcoma		
UMLS:C0036221	Mast cell sarcoma	MONDO	MONDO:0019024
UMLS:C0036231	Sarcocystosis	MONDO	MONDO:0018903
UMLS:C0036262	Scabies	MONDO	MONDO:0004525
UMLS:C0036271	Scalp dermatosis	MONDO	MONDO:0006605
UMLS:C0036285	Scarlet fever	MONDO	MONDO:0005952
UMLS:C0036310	Juvenile osteochondrosis of spine		
UMLS:C0036337	Schizoaffective disorder	PharmGKB	
UMLS:C0036339	Schizoid personality disorder	MONDO	MONDO:0001161
UMLS:C0036341	Schizophrenia	MONDO	MONDO:0005090
UMLS:C0036346	Childhood-Onset Schizophrenia		
UMLS:C0036349	Paranoid schizophrenia	MONDO	MONDO:0001484
UMLS:C0036358	Schizophreniform disorder	MONDO	MONDO:0001265
UMLS:C0036363	Schizotypal personality disorder	MONDO	MONDO:0001087
UMLS:C0036391	Schwartz-Jampel syndrome	MONDO	MONDO:0009717
UMLS:C0036396	Sciatica	MONDO	MONDO:0024333
UMLS:C0036400	Scimitar anomaly	Human Phenotype Ontology	HP:0011626
UMLS:C0036412	Scleral disorder	MONDO	MONDO:0001269
UMLS:C0036413	Scleredema	NCBI curation	
UMLS:C0036415	Sclerema neonatorum	MONDO	MONDO:0043783
UMLS:C0036416	Scleritis	MONDO	MONDO:0001718
UMLS:C0036420	Localized scleroderma	MONDO	MONDO:0019562
UMLS:C0036421	Systemic sclerosis	MONDO	MONDO:0005100
UMLS:C0036439	Scoliosis	MONDO	MONDO:0005392
UMLS:C0036454	Scotoma	MONDO	MONDO:0004758
UMLS:C0036472	Scrub typhus	MONDO	MONDO:0019365
UMLS:C0036474	Scurvy	MONDO	MONDO:0009412
UMLS:C0036489	Sea-blue histiocyte syndrome	MONDO	MONDO:0010017
UMLS:C0036502	Sebaceous gland disorder	MONDO	MONDO:0006607
UMLS:C0036503	Sebaceous gland neoplasm	MONDO	MONDO:0006963
UMLS:C0036508	Seborrheic dermatitis	MONDO	MONDO:0006608
UMLS:C0036572	Seizure	Human Phenotype Ontology	HP:0001250
UMLS:C0036601	Self-mutilation	Human Phenotype Ontology	HP:0000742
UMLS:C0036631	Seminoma	MONDO	MONDO:0003001
UMLS:C0036646	Age-related cataract	Human Phenotype Ontology	HP:0011141
UMLS:C0036689	Streptococcal sore throat	MONDO	MONDO:0021783
UMLS:C0036690	Sepsis	Human Phenotype Ontology	HP:0100806
UMLS:C0036749	Serositis	MONDO	MONDO:0043786
UMLS:C0036769	Sertoli cell tumor	MONDO	MONDO:0002696
UMLS:C0036830	Serum sickness	MONDO	MONDO:0043789
UMLS:C0036850	Setariasis	MONDO	MONDO:0005957
UMLS:C0036857	Intellectual disability, severe	Human Phenotype Ontology	HP:0010864
UMLS:C0036868	Anomaly of sex chromosome		
UMLS:C0036875	Difference of sexual differentiation	MONDO	MONDO:0002145
UMLS:C0036916	Sexually transmitted disease	MONDO	MONDO:0021681
UMLS:C0036917	Bacterial sexually transmitted disease	MONDO	MONDO:0005323
UMLS:C0036918	Viral sexually transmitted disease	MONDO	MONDO:0021682
UMLS:C0036920	Sezary syndrome	MONDO	MONDO:0017844
UMLS:C0036973	Shivering	Human Phenotype Ontology	HP:0025144
UMLS:C0036974	Shock	Human Phenotype Ontology	HP:0031273
UMLS:C0036980	Cardiogenic shock	Human Phenotype Ontology	HP:0030149
UMLS:C0036992	Short bowel syndrome	MONDO	MONDO:0015183
UMLS:C0036996	Short rib-polydactyly syndrome	MONDO	MONDO:0015461
UMLS:C0037005	Shoulder dislocation	Human Phenotype Ontology	HP:0003834
UMLS:C0037006	Fractured shoulder	Human Phenotype Ontology	HP:0041217
UMLS:C0037011	Shoulder pain	Human Phenotype Ontology	HP:0030834
UMLS:C0037018	Shwartzman phenomenon	MONDO	MONDO:0002783
UMLS:C0037020	Shyness	Human Phenotype Ontology	HP:0100962
UMLS:C0037023	Sialadenitis	MONDO	MONDO:0006969
UMLS:C0037033	Necrotizing sialometaplasia	MONDO	MONDO:0006864
UMLS:C0037036	Excessive salivation	Human Phenotype Ontology	HP:0003781
UMLS:C0037050	Sick building syndrome	MONDO	MONDO:0005959
UMLS:C0037052	Sick sinus syndrome	MONDO	MONDO:0001823
UMLS:C0037054	sickle cell trait		
UMLS:C0037072	Sigmoid disease	MONDO	MONDO:0002139
UMLS:C0037073	Sigmoid neoplasm	MONDO	MONDO:0006971
UMLS:C0037089	Signs and Symptoms, Digestive	NCBI curation	
UMLS:C0037116	Silicosis	MONDO	MONDO:0005960
UMLS:C0037118	Silicotuberculosis	MONDO	MONDO:0021804
UMLS:C0037120	Silo filler disease	MONDO	MONDO:0006972
UMLS:C0037188	Sinoatrial block	MONDO	MONDO:0020806
UMLS:C0037198	Intracranial sinus thrombosis	MONDO	MONDO:0002692
UMLS:C0037199	Sinusitis	MONDO	MONDO:0005961
UMLS:C0037205	Sirenomelia	MONDO	MONDO:0017850
UMLS:C0037221	Abdominal situs inversus	Human Phenotype Ontology	HP:0003363
UMLS:C0037231	Sjögren-Larsson syndrome		
UMLS:C0037268	Abnormality of the skin	Human Phenotype Ontology	HP:0000951
UMLS:C0037272	Skin appendage disorder	MONDO	MONDO:0024481
UMLS:C0037274	Skin disorder	MONDO	MONDO:0005093
UMLS:C0037275	Vesiculobullous skin disease	MONDO	MONDO:0006617
UMLS:C0037278	Skin infection	MONDO	MONDO:0021201
UMLS:C0037280	Parasitic skin disease		
UMLS:C0037284	Skin lesions		
UMLS:C0037285	Skin Manifestations	NCBI curation	
UMLS:C0037286	Neoplasm of the skin	Human Phenotype Ontology	HP:0008069
UMLS:C0037287	Skin nodule	Human Phenotype Ontology	HP:0200036
UMLS:C0037293	Skin tags	Human Phenotype Ontology	HP:0010609
UMLS:C0037299	Skin ulcer	Human Phenotype Ontology	HP:0200042
UMLS:C0037301	Premature skin wrinkling	Human Phenotype Ontology	HP:0100678
UMLS:C0037304	Fractured skull	Human Phenotype Ontology	HP:0041082
UMLS:C0037305	Skull neoplasm	MONDO	MONDO:0024653
UMLS:C0037315	Sleep apnea	Human Phenotype Ontology	HP:0010535
UMLS:C0037317	Sleep disturbance	Human Phenotype Ontology	HP:0002360
UMLS:C0037320	Sleep terror	Human Phenotype Ontology	HP:0030765
UMLS:C0037354	Smallpox	MONDO	MONDO:0004651
UMLS:C0037383	Sneeze	Human Phenotype Ontology	HP:0025095
UMLS:C0037384	Snoring	Human Phenotype Ontology	HP:0025267
UMLS:C0037579	Soft tissue neoplasm	MONDO	MONDO:0006424
UMLS:C0037619	Solitary cyst of breast	MONDO	MONDO:0001009
UMLS:C0037650	Somatoform disorder	MONDO	MONDO:0003117
UMLS:C0037661	Somatostatinoma	MONDO	MONDO:0006976
UMLS:C0037672	Somnambulism	Human Phenotype Ontology	HP:0025236
UMLS:C0037753	Sparganosis	MONDO	MONDO:0005963
UMLS:C0037763	Muscle spasm	Human Phenotype Ontology	HP:0003394
UMLS:C0037769	West syndrome	MONDO	MONDO:0018097
UMLS:C0037771	Spastic paraparesis	Human Phenotype Ontology	HP:0002313
UMLS:C0037772	Spastic paraplegia	Human Phenotype Ontology	HP:0001258
UMLS:C0037773	Hereditary spastic paraplegia	MONDO	MONDO:0019064
UMLS:C0037822	Neurological speech impairment	Human Phenotype Ontology	HP:0002167
UMLS:C0037856	Spermatic cord torsion	MONDO	MONDO:0008541
UMLS:C0037859	Spermatocele	MONDO	MONDO:0006977
UMLS:C0037886	Sphenoid sinusitis	MONDO	MONDO:0005964
UMLS:C0037889	Hereditary spherocytosis	MONDO	MONDO:0019350
UMLS:C0037899	Sphingolipidosis	MONDO	MONDO:0019255
UMLS:C0037917	Spina bifida cystica	MONDO	MONDO:0017069
UMLS:C0037926	Spinal cord compression	Human Phenotype Ontology	HP:0002176
UMLS:C0037928	Myelopathy	Human Phenotype Ontology	HP:0002196
UMLS:C0037930	Spinal cord tumor	Human Phenotype Ontology	HP:0010302
UMLS:C0037933	Vertebral column disorder	MONDO	MONDO:0000812
UMLS:C0037952	spinocerebellar disease		
UMLS:C0037974	Spirochetal infection		
UMLS:C0037997	Splenic disorder	MONDO	MONDO:0002332
UMLS:C0037998	Splenic infarction	MONDO	MONDO:0006978
UMLS:C0038000	Splenic rupture	Human Phenotype Ontology	HP:0012223
UMLS:C0038002	Splenomegaly	Human Phenotype Ontology	HP:0001744
UMLS:C0038012	Spondylitis	MONDO	MONDO:0003937
UMLS:C0038013	Ankylosing spondylitis	MONDO	MONDO:0005306
UMLS:C0038015	Spondyloepiphyseal dysplasia	MONDO	MONDO:0016761
UMLS:C0038016	Spondylolisthesis	MONDO	MONDO:0008475
UMLS:C0038018	Spondylolysis	MONDO	MONDO:0005541
UMLS:C0038019	Spondylosis	MONDO	MONDO:0002253
UMLS:C0038034	Sporotrichosis	MONDO	MONDO:0005968
UMLS:C0038054	Tropical sprue	MONDO	MONDO:0001078
UMLS:C0038131	Stutter disorder	MONDO	MONDO:0000723
UMLS:C0038159	Staphyloenterotoxemia	MONDO	MONDO:0005971
UMLS:C0038160	Staphylococcal infection	MONDO	MONDO:0024313
UMLS:C0038165	Staphylococcal scalded skin syndrome	MONDO	MONDO:0018181
UMLS:C0038218	Status asthmaticus	MONDO	MONDO:0004766
UMLS:C0038220	Status epilepticus	MONDO	MONDO:0002125
UMLS:C0038238	Steatorrhea	MONDO	MONDO:0001075
UMLS:C0038273	Motor stereotypy	Human Phenotype Ontology	HP:0000733
UMLS:C0038325	Stevens-Johnson syndrome	MONDO	MONDO:0018229
UMLS:C0038353	Gastric dilatation	MONDO	MONDO:0002569
UMLS:C0038354	Stomach disorder	MONDO	MONDO:0004298
UMLS:C0038355	Gastric diverticulum	Human Phenotype Ontology	HP:0100808
UMLS:C0038356	Neoplasm of stomach		
UMLS:C0038358	Gastric ulcer	Human Phenotype Ontology	HP:0002592
UMLS:C0038362	Stomatitis	MONDO	MONDO:0004842
UMLS:C0038363	Aphthous stomatitis	MONDO	MONDO:0004845
UMLS:C0038364	Denture stomatitis	MONDO	MONDO:0006723
UMLS:C0038367	Ulcerative stomatitis	MONDO	MONDO:0004848
UMLS:C0038379	Strabismus	Human Phenotype Ontology	HP:0000486
UMLS:C0038395	Streptococcal infection	MONDO	MONDO:0021680
UMLS:C0038437	Female stress incontinence	MONDO	MONDO:0004160
UMLS:C0038449	Arterial stenosis	Human Phenotype Ontology	HP:0100545
UMLS:C0038450	Stridor	Human Phenotype Ontology	HP:0010307
UMLS:C0038454	Stroke	PharmGKB	
UMLS:C0038457	Stromal corneal dystrophy	MONDO	MONDO:0020213
UMLS:C0038463	Infection by Strongyloides		
UMLS:C0038478	Struma ovarii	MONDO	MONDO:0006980
UMLS:C0038505	Sturge-Weber syndrome	MONDO	MONDO:0008501
UMLS:C0038506	Stuttering	Human Phenotype Ontology	HP:0025268
UMLS:C0038522	Subacute sclerosing panencephalitis	MONDO	MONDO:0009835
UMLS:C0038525	Subarachnoid hemorrhage	Human Phenotype Ontology	HP:0002138
UMLS:C0038531	Subclavian steal syndrome	MONDO	MONDO:0006983
UMLS:C0038534	Subconjunctival hemorrhage	Human Phenotype Ontology	HP:0011896
UMLS:C0038539	Subdural empyema	MONDO	MONDO:0006984
UMLS:C0038554	Sublingual gland neoplasm	MONDO	MONDO:0021242
UMLS:C0038557	Submandibular gland disorder	MONDO	MONDO:0001597
UMLS:C0038558	Submandibular gland neoplasm	MONDO	MONDO:0021244
UMLS:C0038580	Substance dependence	MONDO	MONDO:0004938
UMLS:C0038587	Substance withdrawal syndrome	MONDO	MONDO:0005567
UMLS:C0038605	Subungual hyperkeratosis	Human Phenotype Ontology	HP:0008392
UMLS:C0038644	SUDDEN INFANT DEATH SYNDROME	OMIM	272120
UMLS:C0038732	Sulfhemoglobinemia	MONDO	MONDO:0006988
UMLS:C0038828	Superior mesenteric artery syndrome	MONDO	MONDO:0002687
UMLS:C0038833	Superior vena cava syndrome	MONDO	MONDO:0043287
UMLS:C0038868	Progressive supranuclear palsy	MONDO	MONDO:0019037
UMLS:C0038874	Supratentorial neoplasm	Human Phenotype Ontology	HP:0030693
UMLS:C0038987	Sweat gland neoplasm	MONDO	MONDO:0002381
UMLS:C0038994	Frey syndrome	MONDO	MONDO:0007753
UMLS:C0038999	swelling		
UMLS:C0039070	Syncope	Human Phenotype Ontology	HP:0001279
UMLS:C0039075	Syndactyly	MONDO	MONDO:0021002
UMLS:C0039082	Syndromic disease	MONDO	MONDO:0002254
UMLS:C0039093	Synostosis	MONDO	MONDO:0001411
UMLS:C0039101	Synovial sarcoma	MONDO	MONDO:0010434
UMLS:C0039103	Synovitis	MONDO	MONDO:0002400
UMLS:C0039106	Tenosynovial giant cell tumor, diffuse type	MONDO	MONDO:0024686
UMLS:C0039128	Syphilis	MONDO	MONDO:0005976
UMLS:C0039130	Cardiovascular syphilis	MONDO	MONDO:0004911
UMLS:C0039131	Congenital syphilis	MONDO	MONDO:0005714
UMLS:C0039132	Cutaneous syphilis	MONDO	MONDO:0006718
UMLS:C0039133	Latent syphilis	MONDO	MONDO:0005822
UMLS:C0039144	Syringomyelia	MONDO	MONDO:0017987
UMLS:C0039223	Tabes dorsalis	MONDO	MONDO:0005977
UMLS:C0039231	Tachycardia	Human Phenotype Ontology	HP:0001649
UMLS:C0039234	Automatic atrial tachycardia	Human Phenotype Ontology	HP:0011700
UMLS:C0039235	Junctional ectopic tachycardia	Human Phenotype Ontology	HP:0011716
UMLS:C0039236	Paroxysmal tachycardia	Human Phenotype Ontology	HP:0006688
UMLS:C0039239	Sinus tachycardia	Human Phenotype Ontology	HP:0011703
UMLS:C0039240	Supraventricular tachycardia	Human Phenotype Ontology	HP:0004755
UMLS:C0039254	Taeniasis	MONDO	MONDO:0000367
UMLS:C0039263	Takayasu arteritis	MONDO	MONDO:0017991
UMLS:C0039292	Tangier disease	MONDO	MONDO:0008783
UMLS:C0039319	Tarsal tunnel syndrome	MONDO	MONDO:0006994
UMLS:C0039373	Tay-Sachs disease	MONDO	MONDO:0010100
UMLS:C0039445	Hereditary hemorrhagic telangiectasia	MONDO	MONDO:0019180
UMLS:C0039446	Telangiectasia	Human Phenotype Ontology	HP:0001009
UMLS:C0039494	Temporomandibular joint disorder	MONDO	MONDO:0005473
UMLS:C0039496	Temporomandibular joint dysfunction syndrome	MONDO	MONDO:0021895
UMLS:C0039503	Tendonitis	Human Phenotype Ontology	HP:0025230
UMLS:C0039520	Tenosynovitis	MONDO	MONDO:0004855
UMLS:C0039538	Teratoma	MONDO	MONDO:0002601
UMLS:C0039584	Disorder of testis	NCBI curation	
UMLS:C0039585	Androgen resistance syndrome		
UMLS:C0039590	Testicular neoplasm	Human Phenotype Ontology	HP:0010788
UMLS:C0039591	Testicular pain	Human Phenotype Ontology	HP:0033839
UMLS:C0039613	Tetanic cataract	MONDO	MONDO:0001811
UMLS:C0039614	Tetanus	MONDO	MONDO:0005526
UMLS:C0039621	Tetany	Human Phenotype Ontology	HP:0001281
UMLS:C0039685	Tetralogy of Fallot	Human Phenotype Ontology	HP:0001636
UMLS:C0039726	Thalamic disorder	MONDO	MONDO:0003081
UMLS:C0039730	Thalassemia	MONDO	MONDO:0000984
UMLS:C0039743	Thanatophoric dysplasia	MONDO	MONDO:0017042
UMLS:C0039747	Thecoma	MONDO	MONDO:0037252
UMLS:C0039841	Low levels of vitamin B1	Human Phenotype Ontology	HP:0100503
UMLS:C0039870	Leanness, inherited		
UMLS:C0039977	Pleural cyst	Human Phenotype Ontology	HP:0025422
UMLS:C0039981	Neoplasm of thorax	MONDO	MONDO:0021350
UMLS:C0039984	Thoracic outlet syndrome	MONDO	MONDO:0005979
UMLS:C0040015	Glanzmann thrombasthenia	MONDO	MONDO:0100326
UMLS:C0040021	Thromboangiitis obliterans	MONDO	MONDO:0008889
UMLS:C0040028	Essential thrombocythemia	MONDO	MONDO:0005029
UMLS:C0040034	Thrombocytopenia	MONDO	MONDO:0002049
UMLS:C0040038	Thromboembolism	PharmGKB	
UMLS:C0040046	Thrombophlebitis	Human Phenotype Ontology	HP:0004418
UMLS:C0040053	Thrombotic disease	MONDO	MONDO:0000831
UMLS:C0040100	Thymoma	MONDO	MONDO:0006456
UMLS:C0040115	Thymus hyperplasia	Human Phenotype Ontology	HP:0010516
UMLS:C0040124	Thyroglossal cyst	Human Phenotype Ontology	HP:0010518
UMLS:C0040127	Thyroid crisis	MONDO	MONDO:0006996
UMLS:C0040136	Thyroid tumor	MONDO	MONDO:0015074
UMLS:C0040137	Thyroid nodule	Human Phenotype Ontology	HP:0025388
UMLS:C0040147	Thyroiditis	MONDO	MONDO:0004126
UMLS:C0040149	Subacute thyroiditis	MONDO	MONDO:0006982
UMLS:C0040150	Suppurative thyroiditis	MONDO	MONDO:0001947
UMLS:C0040156	Thyrotoxicosis	MONDO	MONDO:0010138
UMLS:C0040185	Fractured tibia	Human Phenotype Ontology	HP:0041143
UMLS:C0040196	Tick infestation	MONDO	MONDO:0005980
UMLS:C0040197	Tick paralysis	MONDO	MONDO:0005981
UMLS:C0040213	Tietze syndrome	MONDO	MONDO:0001858
UMLS:C0040247	Tinea infection	MONDO	MONDO:0005982
UMLS:C0040249	White piedra	MONDO	MONDO:0001827
UMLS:C0040252	Tinea corporis	MONDO	MONDO:0001461
UMLS:C0040254	Tinea favosa	MONDO	MONDO:0005983
UMLS:C0040255	Tinea imbricata	MONDO	MONDO:0000245
UMLS:C0040259	Tinea pedis	MONDO	MONDO:0005984
UMLS:C0040261	Onychomycosis	Human Phenotype Ontology	HP:0012203
UMLS:C0040262	Pityriasis versicolor	MONDO	MONDO:0005915
UMLS:C0040264	Tinnitus	Human Phenotype Ontology	HP:0000360
UMLS:C0040336	Tobacco use disorder		
UMLS:C0040361	Togaviridae infectious disease	MONDO	MONDO:0005985
UMLS:C0040381	Tolosa-Hunt syndrome	MONDO	MONDO:0018983
UMLS:C0040409	Tongue disorder	MONDO	MONDO:0001165
UMLS:C0040411	Neoplasm of the tongue	Human Phenotype Ontology	HP:0100648
UMLS:C0040412	Furrowed tongue	Human Phenotype Ontology	HP:0000221
UMLS:C0040414	Overgrowth of filiform papillae		
UMLS:C0040416	Tonic pupil	Human Phenotype Ontology	HP:0012074
UMLS:C0040427	Abnormality of dental morphology	Human Phenotype Ontology	HP:0006482
UMLS:C0040433	Dental crowding	Human Phenotype Ontology	HP:0000678
UMLS:C0040435	Tooth disorder	MONDO	MONDO:0006999
UMLS:C0040436	Tooth erosion, non-bacterial	MONDO	MONDO:0002325
UMLS:C0040451	Tooth resorption	MONDO	MONDO:0001670
UMLS:C0040456	Impacted tooth	Human Phenotype Ontology	HP:0011079
UMLS:C0040457	Teeth, supernumerary	MONDO	MONDO:0008533
UMLS:C0040458	Eruption failure	Human Phenotype Ontology	HP:0000706
UMLS:C0040479	Torsades de pointes	MONDO	MONDO:0005478
UMLS:C0040485	Torticollis	Human Phenotype Ontology	HP:0000473
UMLS:C0040517	Tourette syndrome	MONDO	MONDO:0007661
UMLS:C0040522	Toxascariasis	MONDO	MONDO:0005987
UMLS:C0040553	Toxocariasis	MONDO	MONDO:0005988
UMLS:C0040558	Toxoplasmosis	MONDO	MONDO:0005989
UMLS:C0040560	Congenital toxoplasmosis	MONDO	MONDO:0005715
UMLS:C0040561	Ocular toxoplasmosis	MONDO	MONDO:0005879
UMLS:C0040582	Neoplasm of the trachea	Human Phenotype Ontology	HP:0100551
UMLS:C0040583	Tracheal stenosis	MONDO	MONDO:0002568
UMLS:C0040584	Tracheitis	MONDO	MONDO:0005990
UMLS:C0040586	Tracheobronchitis	MONDO	MONDO:0021925
UMLS:C0040587	Congenital tracheobronchomegaly	NCBI curation	
UMLS:C0040588	Tracheoesophageal fistula	Human Phenotype Ontology	HP:0002575
UMLS:C0040592	Trachoma	MONDO	MONDO:0001249
UMLS:C0040702	Transient tic disorder	MONDO	MONDO:0002419
UMLS:C0040759	Transposition		
UMLS:C0040761	Transposition of the great arteries	MONDO	MONDO:0000153
UMLS:C0040798	Traumatic myositis ossificans	MONDO	MONDO:0021929
UMLS:C0040822	Tremor	Human Phenotype Ontology	HP:0001337
UMLS:C0040830	Trench fever	MONDO	MONDO:0005991
UMLS:C0040896	Infection by larvae of Trichinella	NCBI curation	
UMLS:C0040921	Trichomoniasis	MONDO	MONDO:0002154
UMLS:C0040947	Trichostrongyloidiasis	MONDO	MONDO:0005994
