DiseaseID	GeneID  AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	DiseaseMIM	LastUpdated	a	LastModified	Category
HP:0025211			C4476657	Triggered by ethanol ingestion	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025212			C4476659	Triggered by fasting	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025213			C4476660	Triggered by galactose ingestion	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025214			C4476661	Triggered by heat	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025215			C4476662	Triggered by febrile illness	Human Phenotype Ontology				19 Aug 2020	Finding
HP:0025216			C4476663	Triggered by heavy meal	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025217			C4476664	Triggered by high-fat diet	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025218			C4476665	Triggered by hyperventilation	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025219			C4476666	Triggered by vaccination	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025220			C4476667	Triggered by menstruation	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025221			C4476668	Triggered by pregnancy	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025222			C4476669	Triggered by sleep deprivation	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025223			C4476670	Triggered by smoking	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025224			C4476671	Triggered by sodium ingestion	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025225			C4476673	Triggered by sound	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025226			C4476674	Triggered by stress	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025227			C4476675	Triggered by excitement	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025228			C4476677	Triggered by sudden movement	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025229			C4476678	Triggered by vestibular stimulation	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025230			C0039503	Tendonitis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025231			C4476679	Abnormality of synovial bursa morphology	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025232			C0006444	Bursitis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025233			C0456511	Sleep paralysis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025234			C0030508	Parasomnia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025235			C4476680	Non-rapid eye movement parasomnia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025236			C0037672	Somnambulism	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025237			C0752295	Confusional arousal	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025238			C0016512	Foot pain	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025239			C0271048	Subhyaloid hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025240			C4316879	Preretinal hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025241			C0474357	Flame-shaped retinal hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025242			C0474358	Dot-and-blot retinal hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025243			C0271049	Subretinal hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025244			C2037047	Subretinal pigment epithelium hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025245			C0241060	Cutaneous cyst	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025246			C2266788	Trichilemmal cyst	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025247			C0011649	Dermoid cyst	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025248			C0345998	Eruptive vellus hair cyst	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025249			C0221228	Comedo	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025250			C0302302	Closed comedo	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025251			C0333128	Open comedo	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025252			C0017677	Geographic tongue	Human Phenotype Ontology				02 Apr 2017	Disease
HP:0025253			C0008909	Claustrophobia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025254			C0332161	Ameliorated by	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025255			C4476681	Ameliorated by pregnancy	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025256			C4476682	Ameliorated by heat	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025257			C4476683	Ameliorated by carbohydrate ingestion	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025258			C0151315	Stiff neck	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025259			C0239272	Stiff elbow	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025260			C0241759	Stiff wrist	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025261			C0239596	Stiff finger	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025262			C0239957	Stiff hip	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025263			C0240129	Stiff knee	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025264			C0427032	Stiff ankle	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025265			C1660792	Stiff toe	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025266			C0263854	Cervical osteoarthritis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025267			C0037384	Snoring	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025268			C0038506	Stuttering	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025269			C0086769	Panic attack	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025270			C4476684	Abnormal esophagus physiology	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025271			C0014863	Esophageal spasms	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025272			C0025218	Melasma	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025273			C0263933	Achilles tendonitis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025274			C0237020	Ovarian dermoid cyst	Human Phenotype Ontology			166950.0	02 Apr 2017	Finding
HP:0025275			C0205093	Lateral	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025276			C4476685	Abnormality of skin adnexa physiology	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025278			C4476686	Cold-induced sweating	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025279			C0232901	Migratory	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025280			C1286315	Pain characteristic	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025281			C1444775	Sharp	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025282			C0278144	Dull	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025283			C0234234	Tender	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025284			C4476687	Sleep-interrupting	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025285			C0436331	Aggravated by	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025286			C4476688	Aggravated by activity	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025287			C0205131	Axial	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025289			C0235592	Cervical lymphadenopathy	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025290			C4476689	Upper-body predominance	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025291			C4476690	Lower-body predominance	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025292			C0439746	Acral	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025293			C4476691	Distributed along Blaschko lines	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025294			C4476692	Dermatomal	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025295			C4476693	Herpetiform	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025296			C0439701	Morbilliform	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025297			C0439590	Prolonged	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025300			C0277942	Malar rash	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025301			C0240526	Nocturnal	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025302			C0332169	Diurnal	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025303			C1455761	Episodic	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025304			C0332182	Periodic	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025305			C4476694	Quotidian	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025306			C4476695	Acute emergence over minutes	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025307			C4476696	Acute emergence over hours	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025308			C4476697	Acute emergence over days	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025309			C0271134	Abnormal pupil shape	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025310			C4476698	Oval pupil	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025311			C0271126	Anterior chamber cyst	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025312			C0152216	Esophoria	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025313			C0152217	Exophoria	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025314			C0346392	Choroidal nevus	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025315			C4476699	Exacerbated by head trauma	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025317			C0158466	Cubitus varus	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025318			C4721610	Ovarian carcinoma	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025319			C0154916	Rubeosis iridis	Human Phenotype Ontology				29 Jan 2021	Disease
HP:0025320			C4476700	Leakage of dye on fundus fluorescein angiography	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025321			C3672035	Copper accumulation in liver	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025322			C0948441	Venous occlusion	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025323			C4476701	Abnormal arterial physiology	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025324			C0264995	Arterial occlusion	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025325			C1860256	Sparse medial eyebrow	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025326			C0035302	Retinal arterial occlusion	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025327			C4476702	Decreased renal parenchymal thickness	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025328			C0269608	Antepartum hemorrhage	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025329			C4476703	Anti-glutamic acid decarboxylase antibody positivity	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025330			C4476704	Downgaze palsy	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025331			C4476705	Upgaze palsy	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025332			C4476706	Abnormality of foot cortical bone	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025333			C4476707	Cortical thinning of foot bones	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025334			C4476708	Triggered by emotion	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025335			C4476709	Delayed ability to stand	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025336			C4476710	Delayed ability to sit	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025337			C0235267	Red eye	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025338			C4476711	Circumlimbal hyperemia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025339			C4476712	Superficial episcleral hyperemia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025340			C4476713	Deep episcleral hyperemia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025341			C2109272	Corneal keratic precipitates	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025342			C0007688	Central retinal artery occlusion	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025343			C4321325	Lupus anticoagulant	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025344			C4476714	Interlobular bile duct destruction	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025345			C4476715	Abnormality of circulating beta-2-microglobulin level	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025346			C4476716	Increased circulating beta-2-microglobulin level	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025347			C4476717	Decreased circulating beta-2-microglobulin level	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025348			C4476718	Abnormality of the corneal limbus	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025349			C4476719	Limbal edema	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025350			C4476720	Giant conjunctival papillae	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025351			C4476721	Recurrent interdigital mycosis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025352			C4476722	Autosomal dominant germline de novo mutation	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025353			C4476723	Anti-multiple nuclear dots antibody positivity	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025354			C4476724	Abnormal cellular phenotype	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025355			C0423402	Retinal arterial macroaneurysms	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025357			C4476727	Erratic myoclonus	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025358			C0423325	Uveal ectropion	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025359			C4476728	Polygonal renal calices	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025360			C4476729	Polycalycosis	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025361			C4476730	Abnormality of medullary pyramid morphology	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025362			C4476731	Renal medullary pyramid hypoplasia	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025363			C4476732	Glomerular endocapillary hypercellularity	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025364			C4476733	Glomerular extracapillary hypercellularity	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025367			C0349658	Trichoepithelioma	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025368			C4476734	Abnormality of growth plate morphology	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025369			C4476735	Thick growth plates	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025370			C4476736	Abnormal ossification of the sacrum	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025371			C4476737	Delayed ossification of the sacrum	Human Phenotype Ontology				02 Apr 2017	Finding
HP:0025372			C2219850	Loud snoring	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025373			C4476738	Interictal EEG abnormality	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025374			C4476739	Duplicated odontoid process	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025375			C4476740	Orthotopic os odontoideum	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025376			C4476741	Hyperglutaminuria	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025377			C4476742	Triggered by exertion	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025379			C4476743	Anti-thyroid peroxidase antibody positivity	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025380			C0240995	Increased circulating androstenedione concentration	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025381			C4476744	Anti-pituitary antibody positivity	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025382			C0919912	Hypodipsia	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025383			C0520573	Dorsocervical fat pad	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025384			C4476745	Diet-resistant subcutaneous adipose tissue	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025385			C4476746	Diet-resistant subcutaneous adipose tissue below waist	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025386			C1855488	Bitemporal hollowing	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025387			C0751564	Pill-rolling tremor	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025388			C0040137	Thyroid nodule	Human Phenotype Ontology				01 Jun 2017	Finding
HP:0025389			C4476747	Pulmonary interstitial high-resolution computed tomography abnormality	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025390			C4476748	Reticular pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025391			C4476749	Crazy paving pattern	Human Phenotype Ontology				18 Nov 2021	Finding
HP:0025392			C4476750	Nodular pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025393			C4476751	Reticulonodular pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025394			C4476752	Cystic pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025395			C4476753	Combined cystic and ground-glass pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025396			C4476754	Decreased attenuation pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025397			C4476755	Mosaic attenuation pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025398			C4476756	Nodular-perilymphatic pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025399			C4476757	Nodular-centrilobular with tree-in-bud pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025400			C4476758	Nodular-random pattern on pulmonary HRCT	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025401			C3809827	Staring gaze	Human Phenotype Ontology				04 Apr 2018	Finding
HP:0025402			C1843893	Square-wave jerks	Human Phenotype Ontology				04 Apr 2018	Finding
