DiseaseID	DiseaseName	SourceName	ConceptID	a	LastModified	Category
HP:0031452	Lichenoid skin lesion	Human Phenotype Ontology	C4531107		04 Apr 2018	Finding
HP:0031453	Oral lichenoid lesion	Human Phenotype Ontology	C4531106		04 Apr 2018	Finding
HP:0031454	Apocrine hidrocystoma	Human Phenotype Ontology	C1704335		04 Apr 2018	Finding
HP:0031455	Presacral ganglioneuroma	Human Phenotype Ontology	C4531105		04 Apr 2018	Finding
HP:0031456	Ectopic pregnancy	Human Phenotype Ontology	C0032987		04 Apr 2018	Disease
HP:0031457	Pulmonary opacity	Human Phenotype Ontology	C4531104		04 Apr 2018	Finding
HP:0031458	Adenoiditis	Human Phenotype Ontology	C0001427		04 Apr 2018	Finding
HP:0031459	Soft tissue neoplasm	Human Phenotype Ontology	C0037579		04 Apr 2018	Finding
HP:0031460	Benign muscle neoplasm	Human Phenotype Ontology	C0027086		04 Apr 2018	Finding
HP:0031461	Intramuscular Myxoma	Human Phenotype Ontology	C1334260		04 Apr 2018	Finding
HP:0031462	Musculotendinous retraction	Human Phenotype Ontology	C4531103		04 Apr 2018	Finding
HP:0031463	Esophageal squamous papilloma	Human Phenotype Ontology	C1333467		04 Apr 2018	Finding
HP:0031464	Genital blistering	Human Phenotype Ontology	C3854369		04 Apr 2018	Finding
HP:0031465	Abnormal vasa vasorum morphology	Human Phenotype Ontology	C4531102		04 Apr 2018	Finding
HP:0031466	Impairment in personality functioning	Human Phenotype Ontology	C4531101		04 Apr 2018	Finding
HP:0031467	Negative affectivity	Human Phenotype Ontology	C4531100		04 Apr 2018	Finding
HP:0031468	Separation insecurity	Human Phenotype Ontology	C4531099		04 Apr 2018	Finding
HP:0031469	Low self esteem	Human Phenotype Ontology	C0679136		04 Apr 2018	Finding
HP:0031472	Risk taking	Human Phenotype Ontology	C0035651		04 Apr 2018	Finding
HP:0031473	Hostility	Human Phenotype Ontology	C0020039		04 Apr 2018	Finding
HP:0031474	Pulmonary chondroma	Human Phenotype Ontology	C3203483		16 Feb 2016	Finding
HP:0031475	Status epilepticus without prominent motor symptoms	Human Phenotype Ontology	C0751523		18 Nov 2021	Finding
HP:0031476	Abnormal buccal mucosa cell morphology	Human Phenotype Ontology	C4531098		04 Apr 2018	Finding
HP:0031477	Abnormal mitral valve morphology	Human Phenotype Ontology	C4025759		18 Nov 2021	Finding
HP:0031478	Abnormal mitral valve annulus morphology	Human Phenotype Ontology	C4531096		04 Apr 2018	Finding
HP:0031479	Dilatation of the mitral annulus	Human Phenotype Ontology	C4521440		04 Apr 2018	Finding
HP:0031480	Abnormal mitral valve leaflet morphology	Human Phenotype Ontology	C4531095		04 Apr 2018	Finding
HP:0031481	Abnormal mitral valve physiology	Human Phenotype Ontology	C4531094		04 Apr 2018	Finding
HP:0031482	Abnormal regional left ventricular contraction	Human Phenotype Ontology	C4531093		04 Apr 2018	Finding
HP:0031483	Reduced contraction of the left ventricular apex	Human Phenotype Ontology	C4531092		04 Apr 2018	Finding
HP:0031484	Cold-induced hemolysis	Human Phenotype Ontology	C4531091		04 Apr 2018	Finding
HP:0031485	Subperiosteal bone formation	Human Phenotype Ontology	C2674853		04 Apr 2018	Finding
HP:0031486	Vascular malformation of the lip	Human Phenotype Ontology	C4531090		04 Apr 2018	Finding
HP:0031487	Capillary malformation of the lip	Human Phenotype Ontology	C4531089		04 Apr 2018	Finding
HP:0031488	Arteriovenous malformation of the lip	Human Phenotype Ontology	C4531088		04 Apr 2018	Finding
HP:0031489	Venous malformation of the lip	Human Phenotype Ontology	C4531087		04 Apr 2018	Finding
HP:0031490	Hemangioma of the lip	Human Phenotype Ontology	C4531086		04 Apr 2018	Finding
HP:0031491	Continuous spike and waves during slow sleep	Human Phenotype Ontology	C3806403		04 Apr 2018	Finding
HP:0031492	Epithelial neoplasm	Human Phenotype Ontology	C1368683		04 Apr 2018	Finding
HP:0031493	Glandular cell neoplasm	Human Phenotype Ontology	C1333820		04 Apr 2018	Finding
HP:0031494	Ovarian mucinous tumor	Human Phenotype Ontology	C1335168		04 Apr 2018	Finding
HP:0031495	Mucinous neoplasm	Human Phenotype Ontology	C1334811		04 Apr 2018	Finding
HP:0031496	Mucinous cystic neoplasm of the pancreas	Human Phenotype Ontology	C4531085		04 Apr 2018	Finding
HP:0031497	Mucinous colorectal carcinoma	Human Phenotype Ontology	C4531084		04 Apr 2018	Finding
HP:0031498	Mucinous gastric carcinoma	Human Phenotype Ontology	C4531083		04 Apr 2018	Finding
HP:0031499	Appendiceal mucinous neoplasm	Human Phenotype Ontology	C4531082		04 Apr 2018	Finding
HP:0031500	Abdominal mass	Human Phenotype Ontology	C0000734		04 Apr 2018	Finding
HP:0031501	Pelvic mass	Human Phenotype Ontology	C0347944		04 Apr 2018	Finding
HP:0031502	Trophoblastic tumor	Human Phenotype Ontology	C0041182		04 Apr 2018	Finding
HP:0031503	Night gasping	Human Phenotype Ontology	C4531081		04 Apr 2018	Finding
HP:0031504	Foamy urine	Human Phenotype Ontology	C4523940		04 Apr 2018	Finding
HP:0031505	Abnormal circulating T4 level	Human Phenotype Ontology	C4531080		18 Nov 2021	Finding
HP:0031506	Increased circulating T4 level	Human Phenotype Ontology	C4531079		18 Nov 2021	Finding
HP:0031507	Decreased circulating T4 level	Human Phenotype Ontology	C4531078		18 Nov 2021	Finding
HP:0031508	Abnormal thyroid hormone level	Human Phenotype Ontology	C4531077		04 Apr 2018	Finding
HP:0031509	Dry nipple	Human Phenotype Ontology	C4531076		04 Apr 2018	Finding
HP:0031510	Linear earlobe crease	Human Phenotype Ontology	C4531075		04 Apr 2018	Finding
HP:0031511	Diagonal earlobe crease	Human Phenotype Ontology	C4531074		04 Apr 2018	Finding
HP:0031512	Abnormal cutaneous collagen fibril morphology	Human Phenotype Ontology	C4531073		04 Apr 2018	Finding
HP:0031513	Luse bodies	Human Phenotype Ontology	C4531072		04 Apr 2018	Finding
HP:0031514	Increased proportion of exhausted T cells	Human Phenotype Ontology	C4531071		04 Apr 2018	Finding
HP:0031515	Abnormal meiosis	Human Phenotype Ontology	C4531070		04 Apr 2018	Finding
HP:0031516	Oocyte arrest at metaphase I	Human Phenotype Ontology	C4227845		04 Apr 2018	Finding
HP:0031517	Verruciform xanthoma	Human Phenotype Ontology	C0346054		04 Apr 2018	Finding
HP:0031518	Absent posterior alpha rhythm	Human Phenotype Ontology	C4531069		04 Apr 2018	Finding
HP:0031519	Cauliflower deformity of dermal collagen fibrils	Human Phenotype Ontology	C4531068		04 Apr 2018	Finding
HP:0031520	Groin pain	Human Phenotype Ontology	C0239783		04 Apr 2018	Finding
HP:0031521	Vaginal clear cell adenocarcinoma	Human Phenotype Ontology	C0238517		04 Apr 2018	Finding
HP:0031522	Cervical clear cell adenocarcinoma	Human Phenotype Ontology	C1332912		04 Apr 2018	Finding
HP:0031523	Salivary gland oncocytoma	Human Phenotype Ontology	C1335906		04 Apr 2018	Finding
HP:0031524	Ampulla of Vater carcinoma	Human Phenotype Ontology	C0262401		04 Apr 2018	Finding
HP:0031525	Keratoacanthoma	Human Phenotype Ontology	C0022572		04 Apr 2018	Finding
HP:0031526	Subretinal fluid	Human Phenotype Ontology	C1720732		04 Apr 2018	Finding
HP:0031527	Intraretinal fluid	Human Phenotype Ontology	C4531067		04 Apr 2018	Finding
HP:0031528	Subretinal deposits	Human Phenotype Ontology	C4531024		04 Apr 2018	Finding
HP:0031529	Focal subretinal deposits	Human Phenotype Ontology	C4531066		04 Apr 2018	Finding
HP:0031530	Multifocal subretinal deposits	Human Phenotype Ontology	C4531065		04 Apr 2018	Finding
HP:0031531	Sub-RPE deposits	Human Phenotype Ontology	C4531064		04 Apr 2018	Finding
HP:0031532	Focal sub-RPE deposits	Human Phenotype Ontology	C4531063		04 Apr 2018	Finding
HP:0031533	Multifocal sub-RPE deposits	Human Phenotype Ontology	C4531062		04 Apr 2018	Finding
HP:0031534	Passive dorsiflexion of the 5th finger more than 90 degrees	Human Phenotype Ontology	C4531061		04 Apr 2018	Finding
HP:0031535	Increased theta frequency activity in EEG	Human Phenotype Ontology	C4531060		04 Apr 2018	Finding
HP:0031536	Separate origin of the left anterior descending and left circumflex artery	Human Phenotype Ontology	C4531059		04 Apr 2018	Finding
HP:0031537	Anomalous origin of the left circumflex artery from the right coronary artery	Human Phenotype Ontology	C0265900		04 Apr 2018	Finding
HP:0031538	Abnormal dermoepidermal junction morphology	Human Phenotype Ontology	C4531058		04 Apr 2018	Finding
HP:0031539	Linear IgA deposits along the epidermal basement membrane zone	Human Phenotype Ontology	C4531057		04 Apr 2018	Finding
HP:0031540	Linear IgG deposits along the epidermal basement membrane zone	Human Phenotype Ontology	C4531056		04 Apr 2018	Finding
HP:0031541	Linear C3 deposits along the epidermal basement membrane zone	Human Phenotype Ontology	C4531055		04 Apr 2018	Finding
HP:0031542	Myelin-like whorls in vacuolated fibers	Human Phenotype Ontology	C4531054		04 Apr 2018	Finding
HP:0031544	Elevated circulating palmitoleylcarnitine concentration	Human Phenotype Ontology	C4531053		18 Nov 2021	Finding
HP:0031545	Abnormally low T cell receptor excision circle level	Human Phenotype Ontology	C4531052		18 Nov 2021	Finding
HP:0031547	Abnormal QT interval	Human Phenotype Ontology	C4531051		04 Apr 2018	Finding
HP:0031548	Follicular infundibulum tumor	Human Phenotype Ontology	C0346006		04 Apr 2018	Finding
HP:0031549	Lymphocytoma cutis	Human Phenotype Ontology	C0311220		04 Apr 2018	Finding
HP:0031550	Abnormal flow cytometry test result	Human Phenotype Ontology	C4531050		18 Nov 2021	Finding
HP:0031551	Reduced cell surface marker level	Human Phenotype Ontology	C4531049		04 Apr 2018	Finding
HP:0031552	Reduced fibroblast surface marker level	Human Phenotype Ontology	C4531048		04 Apr 2018	Finding
HP:0031553	Reduced granulocyte surface marker level	Human Phenotype Ontology	C4531047		04 Apr 2018	Finding
HP:0031554	Reduced granulocyte CD55 level	Human Phenotype Ontology	C4531046		04 Apr 2018	Finding
HP:0031555	Reduced granulocyte CD59 level	Human Phenotype Ontology	C4531045		04 Apr 2018	Finding
HP:0031556	Reduced granulocyte CD16 level	Human Phenotype Ontology	C4531044		04 Apr 2018	Finding
HP:0031557	Reduced fibroblast CD55 level	Human Phenotype Ontology	C4531043		04 Apr 2018	Finding
HP:0031558	Reduced fibroblast CD59 level	Human Phenotype Ontology	C4531042		04 Apr 2018	Finding
HP:0031559	Reduced fibroblast CD16 level	Human Phenotype Ontology	C4531041		04 Apr 2018	Finding
HP:0031560	Coronary cameral fistula	Human Phenotype Ontology	C4531040		04 Apr 2018	Finding
HP:0031561	Coronary cameral fistula to right ventricle	Human Phenotype Ontology	C4531039		04 Apr 2018	Finding
HP:0031562	Balanced double aortic arch	Human Phenotype Ontology	C4531038		04 Apr 2018	Finding
HP:0031563	Coronary arteriovenous fistula	Human Phenotype Ontology	C0238127		04 Apr 2018	Finding
HP:0031564	Bronchial isomerism	Human Phenotype Ontology	C4531037		04 Apr 2018	Finding
HP:0031565	Abdominal situs ambiguus	Human Phenotype Ontology	C4531036		04 Apr 2018	Finding
HP:0031566	Abnormal pulmonary valve cusp morphology	Human Phenotype Ontology	C4531035		04 Apr 2018	Finding
HP:0031567	Abnormal aortic valve cusp morphology	Human Phenotype Ontology	C4531034		04 Apr 2018	Finding
HP:0031568	Thickened aortic valve cusp	Human Phenotype Ontology	C4531033		04 Apr 2018	Finding
HP:0031569	Absent aortic valve cusps	Human Phenotype Ontology	C3164332		04 Apr 2018	Finding
HP:0031570	Tessier number 0 facial cleft	Human Phenotype Ontology	C4552109		04 Apr 2018	Finding
HP:0031571	Paramedian facial cleft	Human Phenotype Ontology	C4703416		04 Apr 2018	Finding
HP:0031572	Tessier number 1 facial cleft	Human Phenotype Ontology	C4703417		04 Apr 2018	Finding
HP:0031573	Tessier number 2 facial cleft	Human Phenotype Ontology	C4703418		04 Apr 2018	Finding
HP:0031574	Orbital cleft	Human Phenotype Ontology	C1857580		04 Apr 2018	Finding
HP:0031575	Tessier number 3 facial cleft	Human Phenotype Ontology	C4703419		04 Apr 2018	Finding
HP:0031576	Tessier number 4 facial cleft	Human Phenotype Ontology	C4703420		04 Apr 2018	Finding
HP:0031577	Tessier number 5 facial cleft	Human Phenotype Ontology	C4703421		04 Apr 2018	Finding
HP:0031578	Tessier number 6 facial cleft	Human Phenotype Ontology	C4552112		04 Apr 2018	Disease
HP:0031579	Tessier number 7 facial cleft	Human Phenotype Ontology	C4552111		04 Apr 2018	Finding
HP:0031580	Tessier number 8 facial cleft	Human Phenotype Ontology	C4552113		04 Apr 2018	Finding
HP:0031581	Tessier number 9 facial cleft	Human Phenotype Ontology	C4703422		04 Apr 2018	Finding
HP:0031582	Tessier number 10 facial cleft	Human Phenotype Ontology	C4703423		04 Apr 2018	Finding
HP:0031583	Tessier number 11 facial cleft	Human Phenotype Ontology	C4703424		04 Apr 2018	Finding
HP:0031584	Tessier number 12 facial cleft	Human Phenotype Ontology	C4703425		04 Apr 2018	Finding
HP:0031585	Tessier number 13 facial cleft	Human Phenotype Ontology	C4703426		04 Apr 2018	Finding
HP:0031586	Tessier number 14 facial cleft	Human Phenotype Ontology	C4552110		04 Apr 2018	Finding
HP:0031587	Tessier number 30 facial cleft	Human Phenotype Ontology	C4703427		04 Apr 2018	Finding
HP:0031588	Unhappy demeanor	Human Phenotype Ontology	C4703428		04 Apr 2018	Finding
HP:0031589	Suicidal ideation	Human Phenotype Ontology	C0424000		04 Apr 2018	Finding
HP:0031590	Asthenopia	Human Phenotype Ontology	C0004095		04 Apr 2018	Finding
HP:0031591	Enlarged Eustachian valve	Human Phenotype Ontology	C4703429		04 Apr 2018	Finding
HP:0031592	Situs inversus with levocardia	Human Phenotype Ontology	C0023569		04 Apr 2018	Finding
HP:0031593	Abnormal PR interval	Human Phenotype Ontology	C4703431		04 Apr 2018	Finding
HP:0031594	PR segment depression	Human Phenotype Ontology	C4553254		04 Apr 2018	Finding
HP:0031595	Abnormal P wave	Human Phenotype Ontology	C4703432		04 Apr 2018	Finding
HP:0031596	Abnormal PR segment	Human Phenotype Ontology	C4703433		04 Apr 2018	Finding
HP:0031597	PR segment elevation	Human Phenotype Ontology	C2121436		04 Apr 2018	Finding
HP:0031598	Notched P wave	Human Phenotype Ontology	C2983640		04 Apr 2018	Finding
HP:0031599	P mitrale	Human Phenotype Ontology	C0232310		04 Apr 2018	Finding
HP:0031600	P wave inversion	Human Phenotype Ontology	C4703434		04 Apr 2018	Finding
HP:0031601	P pulmonale	Human Phenotype Ontology	C0232308		04 Apr 2018	Finding
HP:0031602	Abnormal mucociliary clearance	Human Phenotype Ontology	C4703435		04 Apr 2018	Finding
HP:0031603	Impaired nasal mucociliary clearance	Human Phenotype Ontology	C4703436		04 Apr 2018	Finding
HP:0031604	Agenesis of the carotid canal	Human Phenotype Ontology	C4703438		04 Apr 2018	Finding
HP:0031605	Abnormality of fundus pigmentation	Human Phenotype Ontology	C4703439		04 Apr 2018	Finding
HP:0031606	Retinal cotton wool spot	Human Phenotype Ontology	C0271053		04 Apr 2018	Finding
HP:0031607	Pelvic organ prolapse	Human Phenotype Ontology	C0877015		04 Apr 2018	Finding
HP:0031609	Geographic atrophy	Human Phenotype Ontology	C1536085		04 Apr 2018	Finding
HP:0031610	Recurrent shoulder dislocation	Human Phenotype Ontology	C0409415		18 Nov 2021	Finding
HP:0031611	Sub-inner limiting membrane hemorrhage	Human Phenotype Ontology	C4703440		18 Nov 2021	Finding
HP:0031613	Inferior chorioretinal coloboma	Human Phenotype Ontology	C4703441		18 Nov 2021	Finding
HP:0031614	Inferior retinal coloboma	Human Phenotype Ontology	C4703442		18 Nov 2021	Finding
HP:0031616	Anterior chamber flare	Human Phenotype Ontology	C0423281		18 Nov 2021	Finding
HP:0031618	Anterior chamber flare grade 1+	Human Phenotype Ontology	C4703443		18 Nov 2021	Finding
HP:0031619	Anterior chamber flare grade 2+	Human Phenotype Ontology	C4703444		18 Nov 2021	Finding
HP:0031620	Anterior chamber flare grade 3+	Human Phenotype Ontology	C4703445		18 Nov 2021	Finding
HP:0031621	Anterior chamber flare grade 4+	Human Phenotype Ontology	C4703446		18 Nov 2021	Finding
HP:0031623	Brow ptosis	Human Phenotype Ontology	C0423122		18 Nov 2021	Finding
HP:0031624	Moderate myopia	Human Phenotype Ontology	C4315867		18 Nov 2021	Finding
HP:0031625	Pseudoaneurysm	Human Phenotype Ontology	C1510412		18 Nov 2021	Finding
HP:0031626	Coronary ostial atresia	Human Phenotype Ontology	C4703447		18 Nov 2021	Finding
HP:0031627	Globus pallidus calcification	Human Phenotype Ontology	C4703448		18 Nov 2021	Finding
HP:0031630	Abnormal subpleural morphology	Human Phenotype Ontology	C4703450		18 Nov 2021	Finding
HP:0031631	Subpleural honeycombing	Human Phenotype Ontology	C4703451		18 Nov 2021	Finding
HP:0031632	Anomalous origin of the right subclavian artery from the descending aorta	Human Phenotype Ontology	C4703452		18 Nov 2021	Finding
HP:0031633	Isolation of the left subclavian artery	Human Phenotype Ontology	C2919441		18 Nov 2021	Finding
HP:0031634	Anomalous origin of the left common carotid artery from the main pulmonary artery	Human Phenotype Ontology	C4703453		18 Nov 2021	Finding
HP:0031635	Anomalous origin of the left common carotid artery from the brachiocephalic artery	Human Phenotype Ontology	C3532021		18 Nov 2021	Finding
HP:0031636	Anomalous origin of the right common carotid artery from the aorta	Human Phenotype Ontology	C4703726		18 Nov 2021	Finding
HP:0031637	Right coronary artery ostial atresia	Human Phenotype Ontology	C4703454		18 Nov 2021	Finding
HP:0031638	Anomalous origin of the left anterior descending artery from the pulmonary artery	Human Phenotype Ontology	C4703455		18 Nov 2021	Finding
HP:0031639	Absent left main coronary artery	Human Phenotype Ontology	C4703456		18 Nov 2021	Finding
HP:0031640	Abnormal radial artery morphology	Human Phenotype Ontology	C4703457		18 Nov 2021	Finding
HP:0031643	Fusiform ascending tubular aorta aneurysm	Human Phenotype Ontology	C4703458		18 Nov 2021	Finding
HP:0031644	Fusiform abdominal aortic aneurysm	Human Phenotype Ontology	C4703459		18 Nov 2021	Finding
HP:0031645	Saccular abdominal aortic aneurysm	Human Phenotype Ontology	C4049592		18 Nov 2021	Finding
HP:0031646	Fusiform aortic arch aneurysm	Human Phenotype Ontology	C4703460		18 Nov 2021	Finding
HP:0031647	Saccular aortic arch aneurysm	Human Phenotype Ontology	C4703461		18 Nov 2021	Finding
HP:0031648	Penetrating aortic ulcer	Human Phenotype Ontology	C4049312		18 Nov 2021	Finding
HP:0031649	Aortic rupture	Human Phenotype Ontology	C0003496		18 Nov 2021	Finding
HP:0031650	Abnormal atrioventricular valve physiology	Human Phenotype Ontology	C4703462		18 Nov 2021	Finding
HP:0031651	Abnormal tricuspid valve physiology	Human Phenotype Ontology	C4703463		18 Nov 2021	Finding
