DiseaseID	a	b	DiseaseName	c	d	link
DOID:431	ENSP00000175091	LAPTM4A	Myofascial pain syndrome	8.107	4.0	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:431
DOID:14276	ENSP00000175091	LAPTM4A	Shoulder impingement syndrome	5.398	2.699	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:14276
DOID:14284	ENSP00000175091	LAPTM4A	Patellofemoral pain syndrome	5.0	2.5	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:14284
DOID:13865	ENSP00000175091	LAPTM4A	Facial neuralgia	4.675	2.337	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:13865
DOID:2965	ENSP00000175091	LAPTM4A	Bursitis	4.431	2.216	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:2965
DOID:14188	ENSP00000175091	LAPTM4A	Frozen shoulder	4.242	2.121	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:14188
DOID:2247	ENSP00000175091	LAPTM4A	Spondylosis	4.022	2.011	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:2247
DOID:9600	ENSP00000175091	LAPTM4A	Plantar fasciitis	3.913	1.957	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:9600
DOID:13498	ENSP00000175091	LAPTM4A	Urethral syndrome	3.91	1.955	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:13498
DOID:6364	ENSP00000175091	LAPTM4A	Migraine	3.889	1.944	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:6364
DOID:10755	ENSP00000175091	LAPTM4A	Petrositis	3.743	1.871	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:10755
DOID:14021	ENSP00000175091	LAPTM4A	Tietze's syndrome	3.488	1.744	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:14021
DOID:204	ENSP00000175091	LAPTM4A	Enthesopathy	3.458	1.729	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:204
DOID:3223	ENSP00000175091	LAPTM4A	Complex regional pain syndrome	3.233	1.617	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:3223
DOID:2846	ENSP00000175091	LAPTM4A	Bruxism	3.123	1.562	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175091&type2=-26&id2=DOID:2846
DOID:0070117	ENSP00000175238	ADAM7	Meckel syndrome 3	3.168	1.584	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175238&type2=-26&id2=DOID:0070117
DOID:0070116	ENSP00000175238	ADAM7	Meckel syndrome 2	3.068	1.534	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175238&type2=-26&id2=DOID:0070116
DOID:0060695	ENSP00000175506	ASNS	Hyperekplexia	3.197	1.598	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000175506&type2=-26&id2=DOID:0060695
DOID:0050856	ENSP00000176183	DRD4	Oppositional defiant disorder	6.259	3.129	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:0050856
DOID:12399	ENSP00000176183	DRD4	Pathological gambling	5.829	2.915	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:12399
DOID:1510	ENSP00000176183	DRD4	Personality disorder	5.475	2.737	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:1510
DOID:2769	ENSP00000176183	DRD4	Tic disorder	5.055	2.527	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:2769
DOID:9976	ENSP00000176183	DRD4	Heroin dependence	4.892	2.446	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:9976
DOID:8670	ENSP00000176183	DRD4	Eating disorder	4.748	2.374	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:8670
DOID:0060167	ENSP00000176183	DRD4	Seasonal affective disorder	4.242	2.121	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:0060167
DOID:14330	ENSP00000176183	DRD4	Parkinson's disease	4.128	2.064	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:14330
DOID:778	ENSP00000176183	DRD4	Delusional disorder	3.973	1.986	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:778
DOID:0050587	ENSP00000176183	DRD4	Trichotillomania	3.546	1.773	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:0050587
DOID:10236	ENSP00000176183	DRD4	Exhibitionism	3.412	1.706	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:10236
DOID:12139	ENSP00000176183	DRD4	Dysthymic disorder	3.314	1.657	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:12139
DOID:0050425	ENSP00000176183	DRD4	Restless legs syndrome	3.203	1.601	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176183&type2=-26&id2=DOID:0050425
DOID:0050782	ENSP00000176195	SCT	Zollinger-Ellison syndrome	6.924	3.462	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:0050782
DOID:1724	ENSP00000176195	SCT	Duodenal ulcer	5.382	2.691	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:1724
DOID:3892	ENSP00000176195	SCT	Insulinoma	4.54	2.27	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:3892
DOID:6977	ENSP00000176195	SCT	Pancreatic cholera	4.523	2.262	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:6977
DOID:3122	ENSP00000176195	SCT	Gastric outlet obstruction	4.044	2.022	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:3122
DOID:4071	ENSP00000176195	SCT	Duodenogastric reflux	3.969	1.985	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:4071
DOID:10610	ENSP00000176195	SCT	Pancreatic steatorrhea	3.871	1.936	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:10610
DOID:10605	ENSP00000176195	SCT	Short bowel syndrome	3.561	1.781	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:10605
DOID:13317	ENSP00000176195	SCT	Hyperinsulinemic hypoglycemia	3.283	1.642	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:13317
DOID:11914	ENSP00000176195	SCT	Gastroparesis	3.147	1.573	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:11914
DOID:14495	ENSP00000176195	SCT	Dumping syndrome	3.064	1.532	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:14495
DOID:10808	ENSP00000176195	SCT	Gastric ulcer	3.042	1.521	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176195&type2=-26&id2=DOID:10808
DOID:112	ENSP00000176763	STK10	Esophageal varix	3.253	1.627	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000176763&type2=-26&id2=DOID:112
DOID:0060286	ENSP00000177742	MRPS34	Combined oxidative phosphorylation deficiency	4.08	2.04	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000177742&type2=-26&id2=DOID:0060286
DOID:0080778	ENSP00000177742	MRPS34	Transient infantile liver failure	3.691	1.845	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000177742&type2=-26&id2=DOID:0080778
DOID:0080068	ENSP00000177742	MRPS34	Charcot-Marie-Tooth disease type 6	3.507	1.754	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000177742&type2=-26&id2=DOID:0080068
DOID:3073	ENSP00000177742	MRPS34	Brain glioblastoma multiforme	3.282	1.641	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000177742&type2=-26&id2=DOID:3073
DOID:0050857	ENSP00000177742	MRPS34	Perrault syndrome	3.243	1.622	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000177742&type2=-26&id2=DOID:0050857
DOID:890	ENSP00000177742	MRPS34	Mitochondrial encephalomyopathy	3.098	1.549	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000177742&type2=-26&id2=DOID:890
DOID:0111371	ENSP00000178638	CA12	Isolated hyperchlorhidrosis	5.084	2.542	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000178638&type2=-26&id2=DOID:0111371
DOID:11459	ENSP00000178638	CA12	Pseudotumor cerebri	3.372	1.686	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000178638&type2=-26&id2=DOID:11459
DOID:8741	ENSP00000178638	CA12	Seborrheic dermatitis	3.185	1.592	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000178638&type2=-26&id2=DOID:8741
DOID:4857	ENSP00000178638	CA12	Diffuse astrocytoma	3.023	1.511	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000178638&type2=-26&id2=DOID:4857
DOID:0111781	ENSP00000180166	FGF20	Waisman syndrome	3.335	1.667	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180166&type2=-26&id2=DOID:0111781
DOID:0050887	ENSP00000180166	FGF20	Townes-Brocks syndrome	3.158	1.579	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180166&type2=-26&id2=DOID:0050887
DOID:5435	ENSP00000180173	MTMR7	Variant Creutzfeldt-Jakob disease	3.614	1.807	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:5435
DOID:0111311	ENSP00000180173	MTMR7	Familial febrile seizures 7	3.556	1.778	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:0111311
DOID:0111303	ENSP00000180173	MTMR7	Familial febrile seizures 9	3.537	1.768	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:0111303
DOID:0080464	ENSP00000180173	MTMR7	Developmental and epileptic encephalopathy 53	3.287	1.643	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:0080464
DOID:648	ENSP00000180173	MTMR7	Kuru	3.173	1.586	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:648
DOID:11949	ENSP00000180173	MTMR7	Creutzfeldt-Jakob disease	3.145	1.573	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:11949
DOID:0060867	ENSP00000180173	MTMR7	macrocephaly-autism syndrome	3.046	1.523	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000180173&type2=-26&id2=DOID:0060867
DOID:2364	ENSP00000181383	CPB2	post-thrombotic syndrome	3.997	1.999	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:2364
DOID:9159	ENSP00000181383	CPB2	Gas gangrene	3.994	1.997	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:9159
DOID:2211	ENSP00000181383	CPB2	Factor XIII deficiency	3.507	1.753	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:2211
DOID:0080301	ENSP00000181383	CPB2	Atypical hemolytic-uremic syndrome	3.46	1.73	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:0080301
DOID:2231	ENSP00000181383	CPB2	Factor XII deficiency	3.362	1.681	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:2231
DOID:2236	ENSP00000181383	CPB2	Congenital afibrinogenemia	3.329	1.665	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:2236
DOID:2213	ENSP00000181383	CPB2	Hemorrhagic disease	3.21	1.605	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181383&type2=-26&id2=DOID:2213
DOID:0110829	ENSP00000181796	FAM107B	Retinitis pigmentosa-deafness syndrome	3.403	1.702	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181796&type2=-26&id2=DOID:0110829
DOID:0112247	ENSP00000181839	CDK13	Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	6.374	3.187	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181839&type2=-26&id2=DOID:0112247
DOID:0060289	ENSP00000181839	CDK13	Ohdo syndrome	3.003	1.502	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000181839&type2=-26&id2=DOID:0060289
DOID:4890	ENSP00000182527	TRAM2	Juvenile myoclonic epilepsy	3.575	1.787	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000182527&type2=-26&id2=DOID:4890
DOID:0080374	ENSP00000183605	CLDN18	Gastroesophageal cancer	4.618	2.309	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000183605&type2=-26&id2=DOID:0080374
DOID:11396	ENSP00000183605	CLDN18	Pulmonary edema	3.279	1.639	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000183605&type2=-26&id2=DOID:11396
DOID:3267	ENSP00000183605	CLDN18	Mucinous ovarian cystadenoma	3.117	1.559	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000183605&type2=-26&id2=DOID:3267
DOID:4607	ENSP00000183605	CLDN18	Biliary tract cancer	3.097	1.549	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000183605&type2=-26&id2=DOID:4607
DOID:0111274	ENSP00000184266	NDUFB4	CODAS syndrome	3.756	1.878	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000184266&type2=-26&id2=DOID:0111274
DOID:0110066	ENSP00000184956	HEATR6	Amelogenesis imperfecta type 1G	3.016	1.508	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000184956&type2=-26&id2=DOID:0110066
DOID:0112316	ENSP00000186436	TMEM131	Methemoglobinemia and ambiguous genitalia	3.972	1.986	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000186436&type2=-26&id2=DOID:0112316
DOID:11389	ENSP00000186436	TMEM131	Subdural empyema	3.932	1.966	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000186436&type2=-26&id2=DOID:11389
DOID:10314	ENSP00000186436	TMEM131	Endocarditis	3.614	1.807	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000186436&type2=-26&id2=DOID:10314
DOID:11133	ENSP00000186436	TMEM131	Prostatic cyst	3.256	1.628	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000186436&type2=-26&id2=DOID:11133
DOID:11726	ENSP00000187762	TMEM38A	Emery-Dreifuss muscular dystrophy	4.784	2.392	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000187762&type2=-26&id2=DOID:11726
DOID:0080990	ENSP00000187762	TMEM38A	King Denborough syndrome	4.244	2.122	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000187762&type2=-26&id2=DOID:0080990
DOID:0111588	ENSP00000187762	TMEM38A	Greenberg dysplasia	3.22	1.61	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000187762&type2=-26&id2=DOID:0111588
DOID:11991	ENSP00000187762	TMEM38A	Osteopoikilosis	3.195	1.597	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000187762&type2=-26&id2=DOID:11991
DOID:3529	ENSP00000187762	TMEM38A	Central core disease	3.036	1.518	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000187762&type2=-26&id2=DOID:3529
DOID:0090087	ENSP00000192788	UHRF1BP1	Hypogonadotropic hypogonadism 14 with or without anosmia	4.409	2.205	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000192788&type2=-26&id2=DOID:0090087
DOID:8857	ENSP00000192788	UHRF1BP1	Lupus erythematosus	3.459	1.729	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000192788&type2=-26&id2=DOID:8857
DOID:0080039	ENSP00000193322	OSTM1	Axial osteomalacia	4.146	2.073	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:0080039
DOID:0080040	ENSP00000193322	OSTM1	Fibrogenesis imperfecta ossium	3.698	1.849	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:0080040
DOID:0080033	ENSP00000193322	OSTM1	Craniometaphyseal dysplasia	3.697	1.849	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:0080033
DOID:4253	ENSP00000193322	OSTM1	Melorheostosis	3.202	1.601	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:4253
DOID:0111536	ENSP00000193322	OSTM1	Buschke-Ollendorff syndrome	3.183	1.592	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:0111536
DOID:205	ENSP00000193322	OSTM1	Hyperostosis	3.093	1.546	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:205
DOID:10629	ENSP00000193322	OSTM1	Microphthalmia	3.069	1.534	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:10629
DOID:445	ENSP00000193322	OSTM1	Bartter disease	3.016	1.508	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:445
DOID:0060589	ENSP00000193322	OSTM1	Yunis-Varon syndrome	3.013	1.506	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193322&type2=-26&id2=DOID:0060589
DOID:11282	ENSP00000193391	IMPG2	Solar retinopathy	4.384	2.192	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193391&type2=-26&id2=DOID:11282
DOID:0090059	ENSP00000193391	IMPG2	Enhanced S-cone syndrome	3.818	1.909	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000193391&type2=-26&id2=DOID:0090059
DOID:0060650	ENSP00000194130	SLC13A1	Dicarboxylic aminoaciduria	3.083	1.541	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194130&type2=-26&id2=DOID:0060650
AmyCo:30	ENSP00000194152	PCDHB4	Wild-type transthyretin-related Amyloidosis	3.579	1.789	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194152&type2=-26&id2=AmyCo:30
DOID:2581	ENSP00000194152	PCDHB4	Chondrodysplasia punctata	3.042	1.521	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194152&type2=-26&id2=DOID:2581
DOID:0111192	ENSP00000194155	PCDHB2	Facioscapulohumeral muscular dystrophy 1	3.231	1.616	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194155&type2=-26&id2=DOID:0111192
DOID:0050592	ENSP00000194214	HSPB11	Asphyxiating thoracic dystrophy	4.152	2.076	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:0050592
DOID:2975	ENSP00000194214	HSPB11	Cystic kidney disease	3.906	1.953	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:2975
DOID:12712	ENSP00000194214	HSPB11	Nephronophthisis	3.656	1.828	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:12712
DOID:0050549	ENSP00000194214	HSPB11	Saldino-Noonan syndrome	3.447	1.724	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:0050549
DOID:9249	ENSP00000194214	HSPB11	Beemer-Langer syndrome	3.434	1.717	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:9249
DOID:0050577	ENSP00000194214	HSPB11	Cranioectodermal dysplasia	3.237	1.619	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:0050577
DOID:0110721	ENSP00000194214	HSPB11	Neuronal ceroid lipofuscinosis 1	3.194	1.597	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:0110721
DOID:0111571	ENSP00000194214	HSPB11	Weyers acrofacial dysostosis	3.162	1.581	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194214&type2=-26&id2=DOID:0111571
DOID:11400	ENSP00000194530	STRADB	Pyelonephritis	4.488	2.244	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194530&type2=-26&id2=DOID:11400
DOID:0110186	ENSP00000194530	STRADB	Charcot-Marie-Tooth disease type 4D	3.284	1.642	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000194530&type2=-26&id2=DOID:0110186
