DiseaseID	DiseaseName	vocabulary	code
UMLS:C0202363	Cotinine measurement	EFO	0007813
UMLS:C0202455	Platinum measurement	EFO	0010154
UMLS:C0203860	Imaging of brain	MSH	D059906
UMLS:C0205204	Scab	NCI	C120873
UMLS:C0205622	Microinvasive tumor	NCI	C36124
UMLS:C0205641	Adenocarcinoma, Basal Cell	MSH	D000230
UMLS:C0205642	Adenocarcinoma, Oxyphilic	MSH	D000230
UMLS:C0205643	Carcinoma, Cribriform	DO	5675
UMLS:C0205644	Carcinoma, Granular Cell	DO	4903
UMLS:C0205645	Adenocarcinoma, Tubular	DO	4929
UMLS:C0205646	Adenoma, Basal Cell	EFO	0000499
UMLS:C0205647	Follicular adenoma	DO	6204
UMLS:C0205648	Adenoma, Microcystic	DO	5403
UMLS:C0205649	Adenoma, Monomorphic	EFO	0000499
UMLS:C0205650	Papillary adenoma	DO	3172
UMLS:C0205651	Adenoma, Trabecular	EFO	0000499
UMLS:C0205671	Infections, Arenavirus	MSH	D001117
UMLS:C0205682	Waist-Hip Ratio	EFO	0004343
UMLS:C0205695	Carcinoid, Goblet Cell	EFO	1000090
UMLS:C0205696	Anaplastic carcinoma	MSH	D002277
UMLS:C0205697	Carcinoma, Spindle-Cell	DO	4015
UMLS:C0205698	Undifferentiated carcinoma	EFO	0006772
UMLS:C0205699	Carcinomatosis	ICD10CM	C80.0
UMLS:C0205700	Asymmetric Septal Hypertrophy	DO	0110307
UMLS:C0205710	Alpers Syndrome (disorder)	DO	0060215
UMLS:C0205711	Pelizaeus-Merzbacher Disease	DO	3210
UMLS:C0205713	Roussy-Levy Syndrome (disorder)	DO	0090003
UMLS:C0205730	Hereditary Opalescent Dentin (disorder)	DO	4154
UMLS:C0205734	Diabetes, Autoimmune	MSH	D003922
UMLS:C0205747	Familial Atypical Multiple Mole-Melanoma	DO	10041
UMLS:C0205748	Dysplastic Nevus	EFO	0004199
UMLS:C0205766	Myxofibroma	MONDO	0037745
UMLS:C0205768	Subependymal Giant Cell Astrocytoma	DO	5077
UMLS:C0205769	Myxopapillary ependymoma	DO	5075
UMLS:C0205770	Choroid Plexus Papilloma	DO	2626
UMLS:C0205788	Histiocytoid hemangioma	DO	474
UMLS:C0205789	Hemangioma, Intramuscular	DO	468
UMLS:C0205815	Leiomyosarcoma, Epithelioid	DO	5264
UMLS:C0205816	Leiomyosarcoma, Myxoid	DO	5268
UMLS:C0205822	Hibernoma	MONDO	0021168
UMLS:C0205823	Pleomorphic Lipoma	DO	10192
UMLS:C0205824	Liposarcoma, Dedifferentiated	DO	0080531
UMLS:C0205825	Liposarcoma, Pleomorphic	DO	5702
UMLS:C0205833	Medullomyoblastoma	DO	3861
UMLS:C0205834	Meningiomas, Multiple	MSH	D008579
UMLS:C0205851	Germ cell tumor	DO	2994
UMLS:C0205852	Neoplasms, Embryonal and Mixed	MSH	D009373
UMLS:C0205854	Glandular Neoplasms	MSH	D009375
UMLS:C0205858	General Paralysis	DO	10027
UMLS:C0205874	Papilloma, Squamous Cell	DO	139
UMLS:C0205875	Papillomatosis	DO	2615
UMLS:C0205882	Infections, Parvovirus	ICD10	B34.3
UMLS:C0205898	pineoblastoma	DO	1664
UMLS:C0205929	Anal Fistula	DO	0060328
UMLS:C0205944	Sarcoma, Epithelioid	DO	6193
UMLS:C0205945	Sarcoma, Spindle Cell	DO	4235
UMLS:C0205969	Thymic Carcinoma	DO	3284
UMLS:C0206019	HIV Encephalopathy	ICD10	B22.0
UMLS:C0206042	Fatal Familial Insomnia	DO	0050433
UMLS:C0206044	Infections, Calicivirus	MSH	D017250
UMLS:C0206061	Pneumonia, Interstitial	DO	3082
UMLS:C0206062	Lung Diseases, Interstitial	DO	3082
UMLS:C0206063	Radiation Pneumonitis	EFO	1001411
UMLS:C0206064	Microvascular Angina	MSH	D017566
UMLS:C0206067	Focal Epithelial Hyperplasia	DO	5362
UMLS:C0206081	Hyperandrogenism	DO	11613
UMLS:C0206085	Kleine-Levin Syndrome	DO	0060165
UMLS:C0206093	Neuroectodermal Tumors	DO	171
UMLS:C0206094	Neuroectodermal Tumor, Melanotic	DO	166
UMLS:C0206114	Periodontal Attachment Loss	MSH	D017622
UMLS:C0206115	WAGR Syndrome	DO	14515
UMLS:C0206138	CREST Syndrome	DO	0060218
UMLS:C0206139	Lichen Planus, Oral	EFO	0008517
UMLS:C0206141	Idiopathic Hypereosinophilic Syndrome	MONDO	0011895
UMLS:C0206142	Eosinophilic leukemia	DO	0060597
UMLS:C0206143	Loeffler's Endocarditis	MONDO	0019159
UMLS:C0206145	Stunned Myocardium	MSH	D017682
UMLS:C0206146	Myocardial Stunning	DO	9767
UMLS:C0206157	Myopathies, Nemaline	DO	0050588
UMLS:C0206160	Reticulocytosis	HPO	0001923
UMLS:C0206161	Reticulocyte count (procedure)	EFO	0007986
UMLS:C0206172	Diabetic Foot	EFO	1001459
UMLS:C0206178	Cytomegalovirus Retinitis	DO	0080160
UMLS:C0206180	Ki-1+ Anaplastic Large Cell Lymphoma	EFO	0003032
UMLS:C0206182	Lymphomatoid Papulosis	EFO	1000341
UMLS:C0206186	Leukoplakia, Hairy	DO	0060315
UMLS:C0206245	Amyloid Neuropathies, Familial	EFO	0004129
UMLS:C0206247	Amyloid Neuropathies	MSH	D017772
UMLS:C0206307	Canavan Disease	DO	3613
UMLS:C0206368	Exfoliation Syndrome	DO	13641
UMLS:C0206369	Splenosis	MSH	D017890
UMLS:C0206504	Tympanic Membrane Perforation	EFO	0009472
UMLS:C0206525	Tuberculosis, Drug-Resistant	MONDO	0041806
UMLS:C0206526	Tuberculosis, Multidrug-Resistant	DO	401
UMLS:C0206554	Odontodysplasia	ICD10CM	K00.4
UMLS:C0206586	Endolymphatic Hydrops	DO	9848
UMLS:C0206602	Circovirus Infections	MSH	D018173
UMLS:C0206604	Arterivirus Infections	EFO	0007152
UMLS:C0206608	Flavivirus Infections	EFO	1001326
UMLS:C0206611	Pestivirus Infections	EFO	0007432
UMLS:C0206615	Pneumovirus Infections	EFO	1001401
UMLS:C0206617	Cardiovirus Infections	EFO	0007194
UMLS:C0206619	Lymphatic Vessel Tumors	EFO	1001032
UMLS:C0206620	Lymphangioma, Cystic	DO	3081
UMLS:C0206622	Adenomyoma	DO	2609
UMLS:C0206623	Adenosquamous carcinoma	DO	4830
UMLS:C0206624	Hepatoblastoma	DO	684
UMLS:C0206625	Malignant Mixed Tumor	DO	154
UMLS:C0206627	Mixed Tumor, Mullerian	DO	4236
UMLS:C0206628	Mesoblastic Nephroma	DO	4772
UMLS:C0206629	Pulmonary Blastoma	DO	4765
UMLS:C0206630	Endometrial Stromal Sarcoma	DO	4226
UMLS:C0206631	Lipomatous neoplasm	DO	3315
UMLS:C0206632	Angiolipoma	DO	3616
UMLS:C0206633	Angiomyolipoma	DO	3314
UMLS:C0206634	Liposarcoma, Myxoid	DO	5363
UMLS:C0206635	Myelolipoma	EFO	1000074
UMLS:C0206636	Chondromatosis	MSH	D018210
UMLS:C0206637	Mesenchymal Chondrosarcoma	DO	4545
UMLS:C0206638	Giant Cell Tumor of Bone	DO	4305
UMLS:C0206639	Neoplasms, Bone Tissue	DO	3347
UMLS:C0206640	Ossifying Fibroma	DO	180
UMLS:C0206641	Osteochondromatosis	DO	206
UMLS:C0206642	Parosteal Osteosarcoma	DO	3373
UMLS:C0206643	Neoplasms, Fibrous Tissue	DO	3355
UMLS:C0206644	Histiocytoma, Benign Fibrous	DO	4415
UMLS:C0206645	Desmoplastic fibroma	EFO	1001783
UMLS:C0206646	Fibromatosis, Abdominal	EFO	1001325
UMLS:C0206647	Dermatofibrosarcoma	DO	3507
UMLS:C0206648	Myofibromatosis	MONDO	0016824
UMLS:C0206649	Neoplasms, Fibroepithelial	EFO	0007271
UMLS:C0206650	Fibroadenoma	DO	1618
UMLS:C0206651	Clear Cell Sarcoma of Soft Tissue	DO	4233
UMLS:C0206653	Angiomyoma	DO	4265
UMLS:C0206654	Leiomyomatosis	DO	5138
UMLS:C0206655	Alveolar rhabdomyosarcoma	DO	4051
UMLS:C0206656	Embryonal Rhabdomyosarcoma	DO	3246
UMLS:C0206657	Alveolar Soft Part Sarcoma	DO	4239
UMLS:C0206658	Smooth Muscle Tumor	DO	4310
UMLS:C0206659	Embryonal Carcinoma	DO	3308
UMLS:C0206660	Germinoma	DO	2994
UMLS:C0206661	Gonadoblastoma	DO	3301
UMLS:C0206663	Neuroectodermal Tumor, Primitive	DO	0050902
UMLS:C0206664	Teratocarcinoma	DO	3305
UMLS:C0206666	Trophoblastic Tumor, Placental Site	DO	3596
UMLS:C0206667	Adrenal Cortical Adenoma	DO	656
UMLS:C0206669	Hepatocellular Adenoma	EFO	0000762
UMLS:C0206671	Eccrine acrospiroma	DO	3896
UMLS:C0206672	Hidrocystoma	DO	3893
UMLS:C0206673	Syringoma	DO	2065
UMLS:C0206674	Adenoma, Villous	MONDO	0000502
UMLS:C0206675	Adenomatoid Tumor	DO	746
UMLS:C0206677	Adenomatous Polyps	ICD10CM	D28
UMLS:C0206680	Mesothelioma, Cystic	EFO	1000468
UMLS:C0206681	Adenocarcinoma, Clear Cell	DO	4468
UMLS:C0206682	Follicular thyroid carcinoma	DO	3962
UMLS:C0206683	Papillary and follicular adenocarcinoma	DO	3968
UMLS:C0206684	Sebaceous Adenocarcinoma	DO	4839
UMLS:C0206685	Acinar Cell Carcinoma	DO	3025
UMLS:C0206686	Adrenocortical carcinoma	DO	3948
UMLS:C0206687	Carcinoma, Endometrioid	DO	2871
UMLS:C0206692	Carcinoma, Lobular	DO	3457
UMLS:C0206693	Medullary carcinoma	DO	3973
UMLS:C0206694	Mucoepidermoid Carcinoma	DO	4531
UMLS:C0206695	Carcinoma, Neuroendocrine	DO	1800
UMLS:C0206696	Carcinoma, Signet Ring Cell	DO	3493
UMLS:C0206698	Cholangiocarcinoma	DO	4896
UMLS:C0206699	Cystadenocarcinoma, Mucinous	DO	3603
UMLS:C0206700	Cystadenocarcinoma, Papillary	DO	3110
UMLS:C0206701	Cystadenocarcinoma, Serous	DO	3114
UMLS:C0206702	Klatskin Tumor	DO	4927
UMLS:C0206703	Carcinoma, Giant Cell	DO	5583
UMLS:C0206704	Carcinoma, Large Cell	DO	4552
UMLS:C0206706	Verrucous carcinoma	DO	3737
UMLS:C0206708	Cervical Intraepithelial Neoplasia	DO	8991
UMLS:C0206709	Cystadenoma, Serous	EFO	0002504
UMLS:C0206710	Basal Cell Neoplasm	DO	2513
UMLS:C0206711	Pilomatrixoma	DO	5374
UMLS:C0206712	Mucoepidermoid Tumor	EFO	1001049
UMLS:C0206713	Papilloma, Intraductal	DO	1627
UMLS:C0206715	Neoplasms, Neuroepithelial	DO	6128
UMLS:C0206716	Ganglioglioma	DO	5078
UMLS:C0206717	Olfactory Neuroblastoma	DO	369
UMLS:C0206718	Ganglioneuroblastoma	DO	4163
UMLS:C0206719	Central Neurocytoma	DO	14174
UMLS:C0206720	Squamous Cell Neoplasms	DO	1749
UMLS:C0206721	Inverted Papilloma	DO	3179
UMLS:C0206723	Sertoli-Leydig Cell Tumor	DO	2997
UMLS:C0206724	Sex Cord-Stromal Tumor	DO	192
UMLS:C0206725	Subependymal Glioma	DO	4843
UMLS:C0206726	gliosarcoma	DO	3071
UMLS:C0206727	Nerve Sheath Tumors	DO	1192
UMLS:C0206728	Plexiform Neurofibroma	DO	5151
UMLS:C0206729	Neurofibrosarcoma	DO	3512
UMLS:C0206730	Neurothekeoma	EFO	1000394
UMLS:C0206731	Angiofibroma	EFO	1001761
UMLS:C0206732	Epithelioid hemangioendothelioma	DO	0080190
UMLS:C0206733	Strawberry nevus of skin	DO	2725
UMLS:C0206734	Hemangioblastoma	DO	5241
UMLS:C0206735	Melanoma, Amelanotic	DO	4359
UMLS:C0206736	Nevus, Blue	EFO	1000841
UMLS:C0206737	Nevus, Intradermal	EFO	1000995
UMLS:C0206739	Epithelioid and spindle cell nevus	DO	0111359
UMLS:C0206740	Calcifying Odontogenic Cyst	MSH	D018333
UMLS:C0206743	Rhabdoid Tumor	DO	2129
UMLS:C0206744	T-Lymphocytopenia, Idiopathic CD4-Positive	DO	3109
UMLS:C0206750	Coronavirus Infections	EFO	0007224
UMLS:C0206751	Rhabdoviridae Infections	EFO	0007469
UMLS:C0206752	Alphavirus Infections	EFO	0007142
UMLS:C0206754	Neuroendocrine Tumors	DO	169
UMLS:C0206762	Limb Deformities, Congenital	ICD10	Q74.9
UMLS:C0206769	Nevi and Melanomas	MONDO	0021143
UMLS:C0220597	Adult Hodgkin Lymphoma	DO	8651
UMLS:C0220603	Childhood Brain Neoplasm	NCI	C7703
UMLS:C0220605	Adult Non-Hodgkin Lymphoma	NCI	C7704
UMLS:C0220611	Childhood Rhabdomyosarcoma	NCI	C7705
UMLS:C0220612	Childhood Non-Hodgkin Lymphoma	NCI	C7706
UMLS:C0220613	Adult Soft Tissue Sarcoma	NCI	C7707
UMLS:C0220615	Adult Acute Myeloblastic Leukemia	EFO	1001934
UMLS:C0220620	Gastrointestinal Carcinoid Tumor	EFO	0002182
UMLS:C0220621	Childhood Acute Myeloid Leukemia	DO	0070323
UMLS:C0220624	Adult Brain Neoplasm	DO	1319
UMLS:C0220630	Adult Liver Carcinoma	NCI	C7711
UMLS:C0220633	Uveal melanoma	DO	6039
UMLS:C0220636	Malignant neoplasm of salivary gland	DO	8850
UMLS:C0220641	Lip and Oral Cavity Carcinoma	MONDO	0023644
UMLS:C0220644	Childhood Hodgkin Lymphoma	NCI	C7714
UMLS:C0220645	Childhood Soft Tissue Sarcoma	NCI	C7715
UMLS:C0220647	Carcinoma of unknown primary	NCI	C3812
UMLS:C0220648	Renal Pelvis and Ureter Urothelial Carcinoma	MONDO	0020654
UMLS:C0220650	Metastatic malignant neoplasm to brain	ICD10CM	C79.31
UMLS:C0220654	Meningeal Carcinomatosis	EFO	1001012
UMLS:C0220656	Malignant ascites	ICD10CM	R18.0
UMLS:C0220658	Pfeiffer Syndrome	DO	14705
UMLS:C0220659	Acrodysostosis	DO	14669
UMLS:C0220662	ARTHROGRYPOSIS, DISTAL, TYPE 1	DO	0050646
UMLS:C0220663	BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS (disorder)	DO	14778
UMLS:C0220664	BRACHYDACTYLY, TYPE D	DO	0110971
UMLS:C0220666	ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA	DO	0050646
UMLS:C0220668	Congenital contractural arachnodactyly	DO	0050646
UMLS:C0220669	Familial benign neonatal epilepsy	DO	0060169
UMLS:C0220679	Ehlers-Danlos Syndrome, Autosomal Dominant, Type Unspecified	MONDO	0007522
UMLS:C0220685	Achondrogenesis type 2	DO	0080056
UMLS:C0220687	KBG syndrome	DO	14780
UMLS:C0220690	Macrocephaly, benign familial	MONDO	0007923
UMLS:C0220692	Maxillonasal dysplasia, Binder type	DO	14683
UMLS:C0220693	Microcephaly autosomal dominant	DO	14725
UMLS:C0220695	Neurofibromatosis, type 4, of Riccardi	DO	8712
UMLS:C0220697	POLYDACTYLY, POSTAXIAL	DO	1148
UMLS:C0220701	RETINITIS PIGMENTOSA 1	DO	0110390
UMLS:C0220702	SCHIZOPHRENIA 1 (disorder)	DO	0070077
UMLS:C0220704	Shprintzen syndrome	DO	12583
UMLS:C0220708	VATER Association	DO	0060468
UMLS:C0220710	Medium-chain acyl-coenzyme A dehydrogenase deficiency	DO	0080153
UMLS:C0220711	Long chain acyl-CoA dehydrogenase deficiency	MONDO	0020531
UMLS:C0220721	CATARACT 46, JUVENILE-ONSET	DO	0110243
UMLS:C0220722	Cerebrooculofacioskeletal Syndrome 1	MONDO	0008926
UMLS:C0220723	CHOANAL ATRESIA, POSTERIOR	DO	9574
UMLS:C0220724	CONSTRICTING BANDS, CONGENITAL	DO	12961
UMLS:C0220726	Diastrophic dysplasia	DO	14687
UMLS:C0220730	Fryns syndrome	MONDO	0009253
UMLS:C0220743	Childhood hypophosphatasia (disorder)	DO	0110915
UMLS:C0220744	Multiple gastrointestinal atresias (disorder)	DO	14671
UMLS:C0220748	Cartilage-hair hypoplasia	DO	14773
UMLS:C0220754	Biotinidase Deficiency	DO	856
UMLS:C0220756	Niemann-Pick Disease, Type C	DO	0070113
UMLS:C0220761	Dizygotic twins (disorder)	OMIM	276400
UMLS:C0220765	Weaver-Like Syndrome	DO	14731
UMLS:C0220766	Congenital hypoplasia of adrenal gland	HPO	0008244
UMLS:C0220767	Craniofrontonasal dysplasia	DO	14737
UMLS:C0220769	FG syndrome	DO	14711
UMLS:C0220775	RUSSELL-SILVER SYNDROME, X-LINKED	DO	14744
UMLS:C0220810	Congenital defects	MSH	Q000002
UMLS:C0220870	Lightheadedness	ICD10CM	R42
UMLS:C0220981	Metabolic acidosis	DO	3650
UMLS:C0220982	Ketoacidosis	HPO	0001993
UMLS:C0220983	Metabolic alkalosis	HPO	0200114
UMLS:C0220987	Hereditary orotic aciduria	MONDO	0009797
UMLS:C0220988	Xanthinuria	DO	0060236
UMLS:C0220989	Acquired partial lipodystrophy	MONDO	0012104
UMLS:C0220991	Rotor Syndrome	DO	12308
UMLS:C0220992	Histidinemia	DO	0060168
UMLS:C0220993	Cystathioninuria	DO	0090142
UMLS:C0220994	Hyperammonemia	DO	9267
UMLS:C0220998	Hypothalamic hypothyroidism	HPO	0008237
UMLS:C0221002	Hyperparathyroidism, Primary	DO	11202
UMLS:C0221005	Mauriac's syndrome	MONDO	0022435
UMLS:C0221011	Malignant Atrophic Papulosis	MONDO	0011208
UMLS:C0221013	Mastocytosis, Systemic	DO	349
UMLS:C0221014	Reactive systemic amyloidosis	MONDO	0019439
UMLS:C0221016	Red blood cell disorder	MONDO	0044347
UMLS:C0221018	Hereditary sideroblastic anemia	ICD10	D64.0
UMLS:C0221019	Sickle cell-beta-thalassemia	ICD10CM	D57.4
UMLS:C0221021	Microangiopathic hemolytic anemia	HPO	0001937
UMLS:C0221023	Cyclic neutropenia	DO	5339
UMLS:C0221025	Kasabach-Merritt syndrome	MONDO	0007708
UMLS:C0221026	X-linked agammaglobulinemia	DO	14179
UMLS:C0221027	Immunodeficiency with thymoma	MONDO	0015696
UMLS:C0221028	Neonatal thrombocytopenia (disorder)	NCI	C98995
UMLS:C0221032	Familial generalized lipodystrophy	HPO	0009059
UMLS:C0221033	Trisomy X syndrome	ICD10	Q97.0
UMLS:C0221036	Acrodermatitis enteropathica	DO	0050605
UMLS:C0221043	Liddle Syndrome	DO	0050477
UMLS:C0221045	High output heart failure	EFO	0003145
UMLS:C0221047	Bradycardia-tachycardia syndrome	DO	13884
UMLS:C0221052	Chronic berylliosis	EFO	0007168
UMLS:C0221054	Welander Distal Myopathy	DO	11720
UMLS:C0221055	Paramyotonia Congenita (disorder)	DO	0050759
UMLS:C0221056	Adult type dermatomyositis	DO	10223
UMLS:C0221060	Mobius Syndrome	DO	0060229
UMLS:C0221061	Behr syndrome	MONDO	0008858
UMLS:C0221065	Subacute Combined Degeneration	EFO	1001428
UMLS:C0221069	Anterior Spinal Artery Syndrome	DO	6712
UMLS:C0221074	Depression, Postpartum	DO	9478
UMLS:C0221150	Swallowing painful	HPO	0032043
UMLS:C0221151	Projectile vomiting	HPO	0002587
UMLS:C0221154	Paroxysmal hypertension	NCI	C9236
UMLS:C0221155	Systolic hypertension	NCI	C3823
UMLS:C0221163	Motor Disorders	MSH	D000068079
UMLS:C0221165	Diplegia	NCI	C116599
UMLS:C0221166	Paraparesis	DO	607
UMLS:C0221168	Podagra	DO	13189
UMLS:C0221169	Hemiballismus	HPO	0100248
UMLS:C0221170	Muscular stiffness	HPO	0003552
UMLS:C0221182	Chordee	DO	9286
UMLS:C0221184	Bitemporal Hemianopia	HPO	0030521
UMLS:C0221199	Abnormal palmar creases	DO	0050429
UMLS:C0221207	Urticaria due to cold	EFO	1001881
UMLS:C0221209	Pelvic kidney	HPO	0000125
UMLS:C0221210	Congenital malrotation of intestine	HPO	0002566
UMLS:C0221214	Vascular ring	HPO	0010775
UMLS:C0221215	Common atrioventricular canal	DO	0050651
UMLS:C0221217	Neck webbing	HPO	0000465
UMLS:C0221227	Centriacinar Emphysema	ICD10	J43.2
UMLS:C0221228	Comedone	HPO	0025249
UMLS:C0221232	Welts	EFO	0005531
UMLS:C0221237	Angular cheilitis	DO	0060312
UMLS:C0221238	Mesangial proliferative glomerulonephritis	DO	4783
UMLS:C0221239	Rapidly progressive glomerulonephritis	DO	13139
UMLS:C0221243	Necrolytic Migratory Erythema	HPO	0031181
UMLS:C0221244	Seborrheic dermatitis of scalp	DO	8941
UMLS:C0221245	Fissure in skin	HPO	0031057
UMLS:C0221252	Eruptive xanthoma	HPO	0001013
UMLS:C0221253	Xanthoma tendinosum	HPO	0010874
UMLS:C0221259	Trichiasis	HPO	0001128
UMLS:C0221260	Dystrophia unguium	HPO	0008404
UMLS:C0221261	Koilonychia	HPO	0001598
UMLS:C0221262	Poliosis	HPO	0002290
UMLS:C0221263	Cafe-au-Lait Spots	HPO	0000957
UMLS:C0221268	Colloid goiter	DO	13195
UMLS:C0221269	Pseudolymphoma	EFO	1001831
UMLS:C0221270	Acanthosis	HPO	0025092
UMLS:C0221271	Elastosis perforans serpiginosa	ICD10	L87.2
UMLS:C0221273	Juvenile polyp	EFO	1000310
UMLS:C0221276	Relative erythrocytosis	DO	0060474
UMLS:C0221277	Atypical lymphocyte	HPO	0004332
UMLS:C0221278	Anisocytosis	HPO	0011273
UMLS:C0221281	Poikilocytosis	HPO	0004447
UMLS:C0221287	Combined Hepatocellular Carcinoma and Cholangiocarcinoma	MONDO	0018531
UMLS:C0221289	Synovioma, benign	DO	2701
UMLS:C0221290	Chondromyxoid fibroma	EFO	0000332
UMLS:C0221292	Basophilic leukemia	EFO	0003029
UMLS:C0221333	Hypouricemia	HPO	0003537
UMLS:C0221347	Acrocyanosis	HPO	0001063
UMLS:C0221348	Hereditary lymphedema and yellow nails	DO	0050468
UMLS:C0221352	Syndactyly of fingers	HPO	0006101
UMLS:C0221353	Horseshoe Kidney	HPO	0000085
UMLS:C0221354	Frontal bossing	HPO	0002007
UMLS:C0221355	Macrocephaly	HPO	0001355
UMLS:C0221356	Brachycephaly	HPO	0000248
UMLS:C0221357	Brachydactyly	HPO	0001156
UMLS:C0221358	Long narrow head	HPO	0000268
UMLS:C0221360	Congenital absence of diaphragm	DO	10480
UMLS:C0221363	Bifid nose	HPO	0011803
UMLS:C0221365	Double ureter	HPO	0000073
UMLS:C0221373	Claw hand	HPO	0001171
UMLS:C0221376	Hydrosalpinx (disease)	DO	12265
UMLS:C0221385	Syphilitic gumma	DO	8200
UMLS:C0221390	Non-Bacterial Thrombotic Endocarditis	MSH	D059905
UMLS:C0221392	Atrophic Vaginitis	DO	11968
UMLS:C0221405	Pituitary cachexia	DO	0060870
UMLS:C0221406	Pituitary-dependent Cushing's disease	DO	3946
UMLS:C0221409	Anemia, hereditary spherocytic hemolytic	DO	12971
UMLS:C0221436	Melanoderma (disorder)	HPO	0000953
UMLS:C0221468	Vitamin D-dependent rickets	DO	10609
UMLS:C0221473	Blindness, Hysterical	MSH	D001766
UMLS:C0221629	Proximal muscle weakness	HPO	0003701
UMLS:C0221725	Bronchial Obstruction	NCI	C78225
UMLS:C0221727	Pain in esophagus (finding)	NCI	C78280
UMLS:C0221757	alpha 1-Antitrypsin Deficiency	DO	13372
UMLS:C0221759	Brachial Plexus Neuritis	DO	10383
UMLS:C0221763	Chronic cystitis	EFO	1000023
UMLS:C0221765	Chronic schizophrenia	NCI	C35270
UMLS:C0221766	Diastasis recti	HPO	0001540
UMLS:C0221773	Hyperamylasemia	EFO	1000969
UMLS:C0221775	Lumbar disc disease	EFO	0004994
UMLS:C0221776	Oral pain	NCI	C78509
UMLS:C0221777	Nontoxic goiter	DO	12176
UMLS:C0221785	Pain in wrist	HPO	0030836
UMLS:C0227791	Vaginal Discharge	DO	3766
UMLS:C0229197	Retinal fold (finding)	HPO	0008052
UMLS:C0231221	Asymptomatic	NCI	C3833
UMLS:C0231246	Failure to gain weight	HPO	0001508
UMLS:C0231254	Increased body mass index	HPO	0031418
UMLS:C0231255	Decreased body mass index	HPO	0045082
UMLS:C0231274	Intolerant of heat	HPO	0002046
UMLS:C0231311	Jet Lag Syndrome	ICD10CM	G47.25
UMLS:C0231341	Premature aging syndrome	MONDO	0019303
UMLS:C0231451	Hyperextension	NCI	C98951
UMLS:C0231471	Abnormal posture	HPO	0002533
UMLS:C0231519	Gegenhalten	MSH	D009127
UMLS:C0231528	Myalgia	DO	631
UMLS:C0231531	Muscle fibrillation	HPO	0010546
UMLS:C0231557	Abnormal bone formation	NCI	C78221
UMLS:C0231616	Beevor's sign	HPO	0030664
UMLS:C0231666	Wrist-Drop	HPO	0031189
UMLS:C0231678	Ulnar deviation of the wrist	HPO	0003049
UMLS:C0231679	Ulnar deviation of the fingers	HPO	0009465
UMLS:C0231686	Gait, Unsteady	HPO	0002317
UMLS:C0231687	Spastic gait	HPO	0002064
UMLS:C0231688	Gait, Shuffling	HPO	0002362
UMLS:C0231689	Gait, Athetotic	MSH	D020233
UMLS:C0231690	Titubation	HPO	0030187
UMLS:C0231691	Cerebellar Gait Ataxia	MSH	D020234
UMLS:C0231693	Charcot Gait	MSH	D020233
UMLS:C0231694	Gait, Festinating	MSH	D020233
UMLS:C0231695	Cerebellar ataxic gait	MSH	D020233
UMLS:C0231696	Gait, Hemiplegic	MSH	D020233
UMLS:C0231698	Gait, Scissors	HPO	0012407
UMLS:C0231712	Waddling gait	HPO	0002515
UMLS:C0231749	Knee pain	HPO	0030839
UMLS:C0231791	Toeing-in	HPO	0001840
UMLS:C0231807	Dyspnea on exertion	HPO	0002875
UMLS:C0231835	Tachypnea	EFO	0009840
UMLS:C0232180	Cardiac shunt	HPO	0001693
UMLS:C0232190	Vagal autonomic bradycardia	ICD10CM	R00.1
UMLS:C0232216	Ventricular escape rhythm	HPO	0005155
UMLS:C0232257	Systolic Murmurs	HPO	0031664
UMLS:C0232259	Mid-systolic murmur	HPO	0031665
UMLS:C0232292	Chest tightness	HPO	0031352
UMLS:C0232308	P pulmonale by EKG (finding)	HPO	0031601
UMLS:C0232310	P mitrale (finding)	HPO	0031599
UMLS:C0232347	No-Reflow Phenomenon	MSH	D054318
UMLS:C0232370	Florid red complexion (finding)	HPO	0001050
UMLS:C0232462	Decrease in appetite	HPO	0004396
UMLS:C0232466	Feeding difficulties	HPO	0011968
UMLS:C0232474	Increased peristalsis	HPO	0100770
UMLS:C0232475	Decreased peristalsis	HPO	0100771
UMLS:C0232487	Abdominal discomfort	HPO	0002027
