diseaseId	name	vocabulary	code	vocabularyName
UMLS:C0346188	Endodermal sinus tumor of ovary	DO	5350	ovarian endodermal sinus tumor
UMLS:C0009373	Colonic Diseases	DO	5353	colonic disease
UMLS:C0206067	Focal Epithelial Hyperplasia	DO	5362	focal epithelial hyperplasia
UMLS:C0206634	Liposarcoma, Myxoid	DO	5363	myxoid liposarcoma
UMLS:C2350019	Solitary Pulmonary Nodule	DO	5364	pulmonary coin lesion
UMLS:C1516419	Cervical Mesonephric Adenocarcinoma	DO	5368	Wolffian duct adenocarcinoma
UMLS:C0859920	Hair Follicle Neoplasm	DO	5374	pilomatrixoma
UMLS:C0206711	Pilomatrixoma	DO	5374	pilomatrixoma
UMLS:C0585475	Pilomatrix carcinoma of skin	DO	5376	skin pilomatrix carcinoma
UMLS:C0008309	Bile duct adenoma	DO	5381	bile duct adenoma
UMLS:C0345964	Adenoma of lung	DO	5386	lung adenoma
UMLS:C1334759	Adenoma of middle ear	DO	5387	middle ear adenoma
UMLS:C1510502	Oxyphilic Adenoma	DO	5389	oxyphilic adenoma
UMLS:C0949541	Hurthle Cell Tumor	DO	5389	oxyphilic adenoma
UMLS:C0155338	Total ophthalmoplegia	DO	539	ophthalmoplegia
UMLS:C0029089	Ophthalmoplegia	DO	539	ophthalmoplegia
UMLS:C1305409	Atypical adenoma	DO	5391	bronchus adenoma
UMLS:C1306214	ACTH-Secreting Pituitary Adenoma	DO	5392	acidophil adenoma
UMLS:C0001433	Adenoma, Acidophil	DO	5392	acidophil adenoma
UMLS:C0238814	brain hemangioma	DO	5393	brain angioma
UMLS:C0033375	Prolactinoma	DO	5394	prolactinoma
UMLS:C0854486	Secretory adenoma of pituitary	DO	5395	functioning pituitary adenoma
UMLS:C0038379	Strabismus	DO	540	strabismus
UMLS:C0205648	Adenoma, Microcystic	DO	5403	microcystic adenoma
UMLS:C0029401	Osteitis Deformans	DO	5408	Paget's disease of bone
UMLS:C4085252	PAGET DISEASE OF BONE 3	DO	5408	Paget's disease of bone
UMLS:C4085251	PAGET DISEASE OF BONE 2, EARLY-ONSET	DO	5408	Paget's disease of bone
UMLS:C0149925	Small cell carcinoma of lung	DO	5409	lung small cell carcinoma
UMLS:C1334452	Neuroendocrine neoplasm of lung	DO	5410	pulmonary neuroendocrine tumor
UMLS:C0262584	Carcinoma, Small Cell	DO	5411	lung oat cell carcinoma
UMLS:C0036337	Schizoaffective Disorder	DO	5418	schizoaffective disorder
UMLS:C0036341	Schizophrenia	DO	5419	schizophrenia
UMLS:C1333125	combined type small cell lung cancer	DO	5421	lung combined type small cell carcinoma
UMLS:C0085083	Ovarian Hyperstimulation Syndrome	DO	5425	ovarian hyperstimulation syndrome
UMLS:C3494162	Ovarian Hyperstimulation Syndrome, Familial Gestational Spontaneous	DO	5425	ovarian hyperstimulation syndrome
UMLS:C3810367	PREMATURE OVARIAN FAILURE 8	DO	5426	premature ovarian failure
UMLS:C1837008	PREMATURE OVARIAN FAILURE 3 (disorder)	DO	5426	premature ovarian failure
UMLS:C1969060	Premature Ovarian Failure 5	DO	5426	premature ovarian failure
UMLS:C1845105	Premature Ovarian Failure 2b	DO	5426	premature ovarian failure
UMLS:C3810376	PREMATURE OVARIAN FAILURE 9	DO	5426	premature ovarian failure
UMLS:C0085215	Ovarian Failure, Premature	DO	5426	premature ovarian failure
UMLS:C4552079	Premature Ovarian Failure 1	DO	5426	premature ovarian failure
UMLS:C3494522	Hypergonadotropic Ovarian Failure, X-Linked	DO	5426	premature ovarian failure
UMLS:C4479664	ADRENAL INSUFFICIENCY, NR5A1-RELATED	DO	5426	premature ovarian failure
UMLS:C2676742	Premature Ovarian Failure 6	DO	5426	premature ovarian failure
UMLS:C1845293	Premature Ovarian Failure 2a	DO	5426	premature ovarian failure
UMLS:C2751825	PREMATURE OVARIAN FAILURE 7 (disorder)	DO	5426	premature ovarian failure
UMLS:C0013384	Dyskinetic syndrome	DO	543	dystonia
UMLS:C0013421	Dystonia	DO	543	dystonia
UMLS:C1334282	Inverted urothelial papilloma	DO	5433	urinary tract papillary transitional cell benign neoplasm
UMLS:C0036457	Scrapie	DO	5434	scrapie
UMLS:C0334348	Hidradenoma Papilliferum	DO	5439	papillary hidradenoma
UMLS:C1370701	Clear cell hidradenoma	DO	5442	eccrine acrospiroma
UMLS:C1533161	Eccrine Poroma	DO	5442	eccrine acrospiroma
UMLS:C2718092	Acrospiroma	DO	5442	eccrine acrospiroma
UMLS:C0334347	Eccrine spiradenoma	DO	5444	spiradenoma
UMLS:C0406803	Syringocystadenoma Papilliferum	DO	5445	syringocystadenoma papilliferum
UMLS:C0334350	Eccrine papillary adenoma	DO	5446	eccrine papillary adenoma
UMLS:C3887658	PULMONARY VENOOCCLUSIVE DISEASE 1, AUTOSOMAL DOMINANT	DO	5453	pulmonary venoocclusive disease
UMLS:C0034091	Pulmonary Veno-Occlusive Disease (disorder)	DO	5453	pulmonary venoocclusive disease
UMLS:C0009197	Cochlear Diseases	DO	5463	cochlear disease
UMLS:C1333148	Conjunctival intraepithelial neoplasia	DO	5465	conjunctival intraepithelial neoplasm
UMLS:C0009761	Conjunctival Neoplasms	DO	5467	conjunctival cancer
UMLS:C1879344	Biliary papillomatosis	DO	5468	biliary papillomatosis
UMLS:C0039101	synovial sarcoma	DO	5485	synovial sarcoma
UMLS:C0334505	Synovial sarcoma, spindle cell	DO	5487	spindle cell synovial sarcoma
UMLS:C0334507	Synovial sarcoma, biphasic	DO	5492	biphasic synovial sarcoma
UMLS:C0334506	Synovial sarcoma, epithelioid cell	DO	5494	epithelioid cell synovial sarcoma
UMLS:C1334801	Monophasic Synovial Sarcoma	DO	5495	monophasic synovial sarcoma
UMLS:C0030757	Pediculus capitis infestation	DO	5501	Pediculus humanus capitis infestation
UMLS:C0238432	Ependymoma of spinal cord	DO	5503	spinal cord ependymoma
UMLS:C0334578	Papillary ependymoma	DO	5505	papillary ependymoma
UMLS:C1851584	Childhood Ependymoma	DO	5509	pediatric ependymoma
UMLS:C0346185	Dysgerminoma of ovary	DO	5511	dysgerminoma of ovary
UMLS:C1336079	Squamous cell breast carcinoma	DO	5514	breast squamous cell carcinoma
UMLS:C0280333	Squamous cell carcinoma of the nasal cavity	DO	5515	nasal cavity squamous cell carcinoma
UMLS:C1333789	Gastric Squamous Cell Carcinoma	DO	5516	gastric squamous cell carcinoma
UMLS:C0238348	Squamous cell carcinoma of penis	DO	5518	penis squamous cell carcinoma
UMLS:C1333100	Squamous cell carcinoma of colon	DO	5519	colon squamous cell carcinoma
UMLS:C0032285	Pneumonia	DO	552	pneumonia
UMLS:C3714636	Pneumonitis	DO	552	pneumonia
UMLS:C3887461	Head and Neck Carcinoma	DO	5520	head and neck squamous cell carcinoma
UMLS:C1168401	Squamous cell carcinoma of the head and neck	DO	5520	head and neck squamous cell carcinoma
UMLS:C0334247	Squamous cell carcinoma, keratinizing	DO	5521	keratinizing squamous cell carcinoma
UMLS:C1266005	Basaloid squamous cell carcinoma	DO	5522	basaloid squamous cell carcinoma
UMLS:C0334250	Acantholytic squamous cell carcinoma	DO	5524	adenoid squamous cell carcinoma
UMLS:C0334393	Adenocarcinoma with squamous metaplasia	DO	5524	adenoid squamous cell carcinoma
UMLS:C1412036	Anal squamous cell carcinoma	DO	5525	anal squamous cell carcinoma
UMLS:C1336082	Thymic Squamous Cell Carcinoma	DO	5530	thymus squamous cell carcinoma
UMLS:C2019443	Ovarian Squamous Cell Carcinoma	DO	5531	ovarian squamous cell carcinoma
UMLS:C1333396	Endometrial Squamous Cell Carcinoma	DO	5533	endometrial squamous cell carcinoma
UMLS:C0238409	Renal Pelvis Squamous Cell Carcinoma	DO	5534	renal pelvis squamous cell carcinoma
UMLS:C0279658	Gallbladder squamous cell carcinoma	DO	5535	gallbladder squamous cell carcinoma
UMLS:C0855197	Malignant Testicular Germ Cell Tumor	DO	5556	testicular malignant germ cell cancer
UMLS:C0238451	Teratoma of testis	DO	5557	testicular germ cell cancer
UMLS:C1336708	Testicular Germ Cell Tumor	DO	5557	testicular germ cell cancer
UMLS:C3463918	EMBRYONAL CELL CARCINOMA	DO	5557	testicular germ cell cancer
UMLS:C0334517	Spermatocytic seminoma	DO	5557	testicular germ cell cancer
UMLS:C1266158	Nongerminomatous Germ Cell Tumor	DO	5557	testicular germ cell cancer
UMLS:C0025063	Mediastinal Neoplasms	DO	5559	mediastinal cancer
UMLS:C0153504	Malignant tumor of mediastinum	DO	5559	mediastinal cancer
UMLS:C0334520	Teratoma, Malignant	DO	5563	malignant teratoma
UMLS:C1334682	Mediastinal teratoma	DO	5568	mediastinum teratoma
UMLS:C1408247	Renal disease (acute) NOS	DO	557	kidney disease
UMLS:C1565662	Acute Kidney Insufficiency	DO	557	kidney disease
UMLS:C1260964	Eccrine ductal carcinoma	DO	5570	malignant acrospiroma
UMLS:C0011993	Vipoma	DO	5574	VIPoma
UMLS:C0017150	Gastrinoma	DO	5577	gastrinoma
UMLS:C1368066	islet cell gastrinoma	DO	5580	pancreatic gastrinoma
UMLS:C0345960	Giant cell carcinoma of lung	DO	5583	lung giant cell carcinoma
UMLS:C0206703	Carcinoma, Giant Cell	DO	5583	lung giant cell carcinoma
UMLS:C0345982	Multiple self-healing epithelioma of Ferguson-Smith	DO	5585	Ferguson-Smith tumor
UMLS:C0410257	Traumatic rhabdomyolysis	DO	5587	Volkmann contracture
UMLS:C1335325	Papillary Lung Adenocarcinoma	DO	5588	lung papillary adenocarcinoma
UMLS:C0149937	Acute interstitial nephritis	DO	559	acute pyelonephritis
UMLS:C0520575	Acute pyelonephritis	DO	559	acute pyelonephritis
UMLS:C1367774	Eccrine Papillary Adenocarcinoma	DO	5591	eccrine papillary adenocarcinoma
UMLS:C1336027	Solid Papillary Breast Carcinoma	DO	5592	breast papillary carcinoma
UMLS:C3812899	Papillary carcinoma of the breast	DO	5592	breast papillary carcinoma
UMLS:C0266521	Marcus Gunn phenomenon	DO	560	jaw-winking syndrome
UMLS:C1335469	Precursor Lymphoid Neoplasm	DO	5600	precursor lymphoblastic lymphoma/leukemia
UMLS:C0279592	Adult T Acute Lymphoblastic Leukemia	DO	5602	T-cell adult acute lymphocytic leukemia
UMLS:C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	DO	5603	acute T cell leukemia
UMLS:C0751606	Adult Acute Lymphocytic Leukemia	DO	5604	adult acute lymphocytic leukemia
UMLS:C0860580	Medullary carcinoma of breast	DO	5605	breast medullary carcinoma
UMLS:C0037930	Spinal Cord Neoplasms	DO	5612	spinal cancer
UMLS:C3887662	Intraspinal Neoplasm	DO	5612	spinal cancer
UMLS:C0037939	Spinal Neoplasms	DO	5612	spinal cancer
UMLS:C0015397	Disorder of eye	DO	5614	eye disease
UMLS:C1334030	Histiocytic and Dendritic Cell Neoplasm	DO	5621	histiocytic and dendritic cell cancer
UMLS:C2063886	Esophageal Adenosquamous Carcinoma	DO	5625	esophageal adenosquamous carcinoma
UMLS:C1332171	Thymic Adenosquamous Carcinoma	DO	5626	thymus adenosquamous carcinoma
UMLS:C0346328	Meningioma of optic nerve sheath	DO	5632	optic nerve sheath meningioma
UMLS:C1333761	Gastric Adenosquamous Carcinoma	DO	5635	gastric adenosquamous carcinoma
UMLS:C0346202	Cervical Adenosquamous Carcinoma	DO	5636	cervical adenosquamous carcinoma
UMLS:C1335299	Pancreatic Adenosquamous Carcinoma	DO	5637	pancreatic adenosquamous carcinoma
UMLS:C0040962	Tricuspid Valve Prolapse	DO	5644	tricuspid valve prolapse
UMLS:C0334318	Lipid-rich carcinoma	DO	5658	lipid-rich carcinoma
UMLS:C0334254	Lymphoepithelial carcinoma	DO	5660	lymphoepithelioma-like carcinoma
UMLS:C0334233	Pleomorphic carcinoma	DO	5662	pleomorphic carcinoma
UMLS:C1319315	Adenocarcinoma of large intestine	DO	5672	large intestine cancer
UMLS:C0009404	Colorectal Neoplasms	DO	5672	large intestine cancer
UMLS:C0205643	Carcinoma, Cribriform	DO	5675	cribriform carcinoma
UMLS:C0238448	Testicular embryonal carcinoma	DO	5680	embryonal testis carcinoma
UMLS:C0346183	Ovarian Embryonal Carcinoma	DO	5681	ovarian embryonal carcinoma
UMLS:C0677776	Hereditary Breast and Ovarian Cancer Syndrome	DO	5683	hereditary breast ovarian cancer syndrome
UMLS:C1300260	Spondyloepimetaphyseal dysplasia, sponastrime type	DO	5684	spondyloepimetaphyseal dysplasia, Sponastrime type
UMLS:C0043119	Werner Syndrome	DO	5688	Werner syndrome
UMLS:C1266129	Atypical Lipoma	DO	5690	well-differentiated liposarcoma
UMLS:C1370889	Liposarcoma, well differentiated	DO	5690	well-differentiated liposarcoma
UMLS:C0234398	Visual Cortex Disorder	DO	5691	visual cortex disease
UMLS:C0334471	Round Cell Liposarcoma	DO	5692	cellular myxoid liposarcoma
UMLS:C0278608	Adult Liposarcoma	DO	5693	adult liposarcoma
UMLS:C1333456	Esophageal Liposarcoma	DO	5694	esophagus liposarcoma
UMLS:C0279984	Childhood Liposarcoma	DO	5695	pediatric liposarcoma
UMLS:C0003504	Aortic Valve Insufficiency	DO	57	aortic valve insufficiency
UMLS:C0155568	Rheumatic aortic regurgitation	DO	57	aortic valve insufficiency
UMLS:C1332632	Breast Liposarcoma	DO	5701	breast liposarcoma
UMLS:C0205825	Liposarcoma, Pleomorphic	DO	5702	pleomorphic liposarcoma
UMLS:C1275275	Spindle cell liposarcoma	DO	5705	spindle cell liposarcoma
UMLS:C0545074	Myxoid/Round Cell Liposarcoma	DO	5709	mixed-type liposarcoma
UMLS:C0154742	Other lesions of median nerve	DO	571	median neuropathy
UMLS:C0751922	Median Neuropathy	DO	571	median neuropathy
UMLS:C0338078	Non-Functioning Pituitary Gland Neoplasm	DO	5715	functionless pituitary adenoma
UMLS:C0278864	Growth Hormone-Producing Pituitary Gland Neoplasm	DO	5716	hormone producing pituitary cancer
UMLS:C0559460	Adrenal neuroblastoma	DO	5718	adrenal neuroblastoma
UMLS:C0029124	Optic Atrophy	DO	5723	optic atrophy
UMLS:C0267785	Leiomyomatosis peritonealis disseminata	DO	5728	diffuse peritoneal leiomyomatosis
UMLS:C0346200	Intravenous leiomyomatosis	DO	5729	intravenous leiomyomatosis
UMLS:C0027743	Nerve compression syndrome	DO	573	nerve compression syndrome
UMLS:C0009492	Compartment syndromes	DO	573	nerve compression syndrome
UMLS:C1510429	Entrapment Neuropathies	DO	573	nerve compression syndrome
UMLS:C0036130	Salpingitis	DO	5733	salpingitis
UMLS:C1335029	Non-Neoplastic Peripheral Nervous System Disorder	DO	574	peripheral nervous system disease
UMLS:C0031117	Peripheral Neuropathy	DO	574	peripheral nervous system disease
UMLS:C4721453	Peripheral Nervous System Diseases	DO	574	peripheral nervous system disease
UMLS:C2033037	Pancreatic Vipoma	DO	5741	pancreatic vasoactive intestinal peptide producing tumor
UMLS:C0279661	Acinar cell carcinoma of pancreas	DO	5742	pancreatic acinar cell adenocarcinoma
UMLS:C1335177	Ovarian Serous Adenocarcinoma	DO	5744	ovary serous adenocarcinoma
UMLS:C0279663	Serous cystadenocarcinoma ovary	DO	5746	ovarian serous cystadenocarcinoma
UMLS:C0854924	Papillary serous endometrial carcinoma	DO	5750	uterine corpus serous adenocarcinoma
UMLS:C0014127	Endocervicitis	DO	5757	endocervicitis
UMLS:C0334492	Malignant mesenchymal tumor	DO	5758	malignant mesenchymoma
UMLS:C0036503	Sebaceous Gland Neoplasms	DO	5759	sebaceous gland neoplasm
UMLS:C0001925	Albuminuria	DO	576	proteinuria
UMLS:C0033687	Proteinuria	DO	576	proteinuria
UMLS:C1333065	Lung Clear Cell Tumor	DO	5763	lung clear cell-sugar-tumor
UMLS:C1335488	Primary Lung Meningioma	DO	5764	lung meningioma
UMLS:C1334455	Pulmonary Sclerosing Hemangioma	DO	5766	pulmonary sclerosing hemangioma
UMLS:C0265245	Nager syndrome	DO	5768	Nager acrofacial dysostosis
UMLS:C1332140	Acrofacial Dysostosis	DO	5768	Nager acrofacial dysostosis
UMLS:C0346054	Verruciform xanthoma of skin	DO	5769	verruciform xanthoma of skin
UMLS:C0029172	Oral Submucous Fibrosis	DO	5773	oral submucous fibrosis
UMLS:C2955673	Urate nephropathy	DO	580	acute urate nephropathy
UMLS:C0403719	Uric acid urolithiasis	DO	580	acute urate nephropathy
UMLS:C0340375	Subaortic stenosis	DO	5805	subvalvular aortic stenosis
UMLS:C0392607	Severe combined immunodeficiency due to adenosine deaminase deficiency	DO	5810	adenosine deaminase deficiency
UMLS:C1863236	SCID Due to ADA Deficiency, Early-Onset	DO	5810	adenosine deaminase deficiency
UMLS:C1863239	Partial adenosine deaminase deficiency	DO	5810	adenosine deaminase deficiency
UMLS:C0268124	Adenosine deaminase deficiency	DO	5810	adenosine deaminase deficiency
UMLS:C1859534	Bare Lymphocyte Syndrome, Type II, Complementation Group A	DO	5812	MHC class II deficiency
UMLS:C0085110	Severe Combined Immunodeficiency	DO	5812	MHC class II deficiency
UMLS:C1859536	Bare Lymphocyte Syndrome, Type II, Complementation Group C	DO	5812	MHC class II deficiency
UMLS:C1859535	Bare Lymphocyte Syndrome, Type II, Complementation Group B	DO	5812	MHC class II deficiency
UMLS:C0242583	Bare Lymphocyte Syndrome	DO	5812	MHC class II deficiency
UMLS:C1859537	Bare Lymphocyte Syndrome, Type II, Complementation Group D	DO	5812	MHC class II deficiency
UMLS:C1859538	Bare Lymphocyte Syndrome, Type II, Complementation Group E	DO	5812	MHC class II deficiency
UMLS:C2931418	Bare lymphocyte syndrome 2	DO	5812	MHC class II deficiency
UMLS:C0268125	Purine-nucleoside phosphorylase deficiency	DO	5813	purine nucleoside phosphorylase deficiency
UMLS:C0240803	Primary cerebral lymphoma	DO	5815	cerebral lymphoma
UMLS:C0019048	Hemoglobinuria	DO	582	hemoglobinuria
UMLS:C0545080	Composite Lymphoma	DO	5820	composite lymphoma
UMLS:C1334749	Lymphoproliferative disorder caused by methotrexate	DO	5821	methotrexate-associated lymphoproliferation
UMLS:C1333878	B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma	DO	5822	gray zone lymphoma
UMLS:C1332979	Childhood Lymphoma	DO	5823	pediatric lymphoma
UMLS:C1332206	Adult Lymphoma	DO	5825	adult lymphoma
UMLS:C1704251	Breast Lymphoma	DO	5826	breast lymphoma
UMLS:C0346163	Endometrioid carcinoma ovary	DO	5828	endometrioid ovary carcinoma
UMLS:C1849507	Uridine 5-Prime Monophosphate Hydrolase Deficiency, Hemolytic Anemia due to	DO	583	hemolytic anemia
UMLS:C2675459	Adenylate Kinase Deficiency, Hemolytic Anemia Due To	DO	583	hemolytic anemia
UMLS:C0002878	Anemia, Hemolytic	DO	583	hemolytic anemia
UMLS:C1332913	Cervical Endometrioid Adenocarcinoma	DO	5830	cervical endometrioid adenocarcinoma
UMLS:C1333502	extragonadal seminoma	DO	5838	extragonadal seminoma
UMLS:C0340293	Anterior myocardial infarction	DO	5845	anterolateral myocardial infarction
UMLS:C0340319	Posterior myocardial infarction	DO	5847	posterior myocardial infarction
UMLS:C0022650	Kidney Calculi	DO	585	nephrolithiasis
UMLS:C1833683	NEPHROLITHIASIS, CALCIUM OXALATE	DO	585	nephrolithiasis
UMLS:C0392525	Nephrolithiasis	DO	585	nephrolithiasis
UMLS:C0156257	Calculus of kidney and ureter	DO	585	nephrolithiasis
UMLS:C0340305	Inferior Wall Myocardial Infarction	DO	5850	inferior myocardial infarction
UMLS:C0340324	Silent myocardial infarction	DO	5854	silent myocardial infarction
UMLS:C0262565	Anteroseptal Myocardial Infarction	DO	5855	anteroseptal myocardial infarction
UMLS:C0334551	Myxoid chondrosarcoma	DO	5861	myxoid chondrosarcoma
UMLS:C1266167	Chondrosarcoma, Clear Cell	DO	5867	clear cell chondrosarcoma
UMLS:C0242459	Simple Pulmonary Eosinophilia	DO	5870	eosinophilic pneumonia
UMLS:C0340076	Asthmatic pulmonary eosinophilia	DO	5870	eosinophilic pneumonia
UMLS:C0034068	Pulmonary Eosinophilia	DO	5870	eosinophilic pneumonia
UMLS:C1527407	Eosinophilic Pneumonia	DO	5870	eosinophilic pneumonia
UMLS:C0014458	Eosinophilia, Tropical	DO	5870	eosinophilic pneumonia
UMLS:C1337012	Well-differentiated papillary mesothelioma	DO	5884	benign intermediate mesothelioma
UMLS:C0002881	Anemia, Hemolytic, Congenital	DO	589	congenital hemolytic anemia
UMLS:C0280787	Adult Anaplastic Ependymoma	DO	5890	malignant adult ependymoma
UMLS:C1333308	Distal Bile Duct Carcinoma	DO	5923	distal biliary tract carcinoma
UMLS:C0001818	Agoraphobia	DO	593	agoraphobia
UMLS:C0280135	Ovarian germ cell tumour mixed	DO	5936	ovarian mixed germ cell neoplasm
UMLS:C0086769	Panic Attacks	DO	594	panic disorder
UMLS:C0030319	Panic Disorder	DO	594	panic disorder
UMLS:C4087468	Urothelial cancer of renal pelvis	DO	5974	renal pelvis transitional cell carcinoma
UMLS:C0236801	Phobia, Specific	DO	599	specific phobia
UMLS:C0085750	Adenosis of Breast	DO	5998	microglandular adenosis
UMLS:C1332314	Breast Apocrine Adenosis	DO	5999	apocrine adenosis of breast
UMLS:C1959583	Myocardial Failure	DO	6000	congestive heart failure
UMLS:C0018802	Congestive heart failure	DO	6000	congestive heart failure
UMLS:C0018801	Heart failure	DO	6000	congestive heart failure
UMLS:C0233705	Cancerophobia	DO	602	cancerophobia
UMLS:C0334403	Juvenile granulosa cell tumor	DO	6032	juvenile type testicular granulosa cell tumor
UMLS:C0346388	Malignant melanoma of choroid	DO	6039	uveal melanoma
UMLS:C0220633	Uveal melanoma	DO	6039	uveal melanoma
UMLS:C0346373	Malignant melanoma of iris	DO	6039	uveal melanoma
UMLS:C0151970	Ulcer of esophagus	DO	6050	esophageal disease
UMLS:C0014852	Esophageal Diseases	DO	6050	esophageal disease
UMLS:C0279014	Childhood Germ Cell Tumor	DO	6053	pediatric germ cell cancer
UMLS:C1335168	Ovarian mucinous tumor	DO	6067	ovarian mucinous neoplasm
UMLS:C0030486	Paraplegia	DO	607	paraplegia
UMLS:C0221166	Paraparesis	DO	607	paraplegia
UMLS:C0796663	Childhood Testicular Germ Cell Tumor	DO	6082	pediatric testicular germ cell tumor
UMLS:C0796664	Childhood Ovarian Germ Cell Tumor	DO	6084	pediatric ovarian germ cell tumor
UMLS:C1334386	Meningeal melanoma	DO	6085	meningeal melanoma
UMLS:C0029488	Other acute reactions to stress	DO	6088	acute stress disorder
UMLS:C1336733	Thalamic Neoplasm	DO	6098	thalamic neoplasm
UMLS:C0264765	Rheumatic disease of mitral valve	DO	61	mitral valve disease
UMLS:C0026265	Diseases of mitral valve	DO	61	mitral valve disease
UMLS:C0155563	Rheumatic mitral regurgitation	DO	61	mitral valve disease
UMLS:C0751303	Cerebral Convexity Meningioma	DO	6114	cerebral convexity meningioma
UMLS:C1855771	Immune Deficiency Disease	DO	612	primary immunodeficiency disease
UMLS:C0021051	Immunologic Deficiency Syndromes	DO	612	primary immunodeficiency disease
