DrugName	CID	InchiKey
1-Erucoyl-2-palmitoyl-3-adrenoyl-glycerol	131762181	YHKXBBUZMDPXSA-GJYKUPRLSA-N
1-Erucoyl-2-palmitoyl-3-arachidonoyl-glycerol	131762179	LTUIUEWWDFDQNE-GJWYSHKDSA-N
1-Erucoyl-2-palmitoyl-3-docosadienoyl-glycerol	131762180	FVDYYPMNUFXGPD-SWORMYSDSA-N
1-Erucoyl-2-palmitoyl-3-docosapentaenoyl-glycerol	131762187	FFRUWMSJKGSWRM-PCPUPOLYSA-N
1-Erucoyl-2-palmitoyl-3-eicosadienoyl-glycerol	131762177	BZDZWWVXHKYJJZ-MNQWXSIMSA-N
1-Erucoyl-2-palmitoyl-3-eicosapentaenoyl-glycerol	131762186	IQUSPFNXXYTMMM-IQPGWLGCSA-N
1-Erucoyl-2-palmitoyl-3-eicsoatetraenoyl-glycerol	131762185	GCAOEQYOECUZDT-UAZNYZIJSA-N
1-Erucoyl-2-palmitoyl-3-erucoyl-glycerol	131762173	UBSHSSBEIAVWOU-LBXGSASVSA-N
1-Erucoyl-2-palmitoyl-3-g-linolenoyl-glycerol	131762176	DZVAJEFKROJDIP-DNGOGBDFSA-N
1-Erucoyl-2-palmitoyl-3-homo-g-linolenoyl-glycerol	131762178	CNDQFBSWPRXSTI-IQEMJYAVSA-N
1-Erucoyl-2-palmitoyl-3-linoleoyl-glycerol	131762175	OXVLRCDPUXHWNC-STYMRGQYSA-N
1-Erucoyl-2-palmitoyl-3-nervonoyl-glycerol	131762174	PYEFCRJUCVHAJZ-GLBIFRBTSA-N
1-Erucoyl-2-palmitoyl-3-osbondoyl-glycerol	131762182	YSPOTOBPQXVIKH-RYVVUGRYSA-N
1-Erucoyl-2-palmitoyl-sn-glycero-3-phosphocholine	53479171	QZSYHJOHCCQKPM-UIJSWADASA-N
1-Erucoyl-2-palmitoyl-sn-glycero-3-phosphoethanolamine	53479855	URRUJVMBYGYWNL-AFASEBMKSA-N
1-Erucoyl-2-palmitoyl-sn-glycerol	53478385	RXOTVNUQJAJLLR-VAINBGCVSA-N
1-Erucoyl-2-pentadecanoyl-3-a-linolenoyl-glycerol	131762166	XPUHNGSIUVKMSD-ORBLRMRESA-N
1-Erucoyl-2-pentadecanoyl-3-adrenoyl-glycerol	131762164	YTUJDECLAQIFQH-PQRKSCCKSA-N
1-Erucoyl-2-pentadecanoyl-3-arachidonoyl-glycerol	131762162	DYBKVNTZTBYMLS-OSJDRKLDSA-N
1-Erucoyl-2-pentadecanoyl-3-docosadienoyl-glycerol	131762163	QCJNHNKJSHUPIE-AUSRIQRISA-N
1-Erucoyl-2-pentadecanoyl-3-docosahexaenoyl-glycerol	131762171	HOTWRRIUQUYMLY-PZMRPCLTSA-N
1-Erucoyl-2-pentadecanoyl-3-docosapentaenoyl-glycerol	131762170	NOTZRLQHXWAEJU-BLXDADNPSA-N
1-Erucoyl-2-pentadecanoyl-3-eicosadienoyl-glycerol	131762160	PYHWTCSQKVRXCI-BPUMPKAGSA-N
1-Erucoyl-2-pentadecanoyl-3-eicosapentaenoyl-glycerol	131762169	HWUXUOFDSHNJQC-VSWNCIKASA-N
1-Erucoyl-2-pentadecanoyl-3-eicsoatetraenoyl-glycerol	131762168	WXYYBFWNDVXEEG-KLVQQRKYSA-N
1-Erucoyl-2-pentadecanoyl-3-erucoyl-glycerol	131762156	HYHXHDSRSYLRBF-LBXGSASVSA-N
1-Erucoyl-2-pentadecanoyl-3-g-linolenoyl-glycerol	131762159	QHWWDKOXAJWHAQ-YRYPUPAGSA-N
1-Erucoyl-2-pentadecanoyl-3-homo-g-linolenoyl-glycerol	131762161	BAWVBAWEMFYUTP-JOWIJVFESA-N
1-Erucoyl-2-pentadecanoyl-3-linoleoyl-glycerol	131762158	ZMLPYXDICDGROD-BQIKIWBJSA-N
1-Erucoyl-2-pentadecanoyl-3-nervonoyl-glycerol	131762157	ZESOFCBMWKPOCB-IRVPXVQWSA-N
1-Erucoyl-2-pentadecanoyl-3-osbondoyl-glycerol	131762165	ASWGPDHSYNDUHG-RIMMCIKLSA-N
1-Erucoyl-2-pentadecanoyl-3-stearidonoyl-glycerol	131762167	AACZXYOSBJYYOH-XBNQVYLISA-N
1-Erucoyl-2-pentadecanoyl-sn-glycerol	53478384	TWOUHMRUDBHXRS-WXMDSKLTSA-N
1-Erucoyl-2-stearidonoyl-3-a-linolenoyl-glycerol	131762524	MGFMTEGBAIFELS-CRNWOGGFSA-N
1-Erucoyl-2-stearidonoyl-3-adrenoyl-glycerol	131762522	KEIUKGQWZACVDT-SYZNQBBLSA-N
1-Erucoyl-2-stearidonoyl-3-arachidonoyl-glycerol	131762520	NWUKMNBNRHWGKD-YUPMGCFISA-N
1-Erucoyl-2-stearidonoyl-3-docosadienoyl-glycerol	131762521	SUKVIRDDDKYBMR-QRWHIIJDSA-N
1-Erucoyl-2-stearidonoyl-3-docosahexaenoyl-glycerol	131762529	HHDZLCQDAWUVBO-FPPATSECSA-N
1-Erucoyl-2-stearidonoyl-3-docosapentaenoyl-glycerol	131762528	SEZVQVGRFNEXGD-AEDGGXJLSA-N
1-Erucoyl-2-stearidonoyl-3-eicosadienoyl-glycerol	131762518	LDOJEGNWHJOMQD-LGQYJJFNSA-N
1-Erucoyl-2-stearidonoyl-3-eicosapentaenoyl-glycerol	131762527	DCYWSDMCLMGYLN-VCINXCKRSA-N
1-Erucoyl-2-stearidonoyl-3-eicsoatetraenoyl-glycerol	131762526	GAGJGQSTFRQNAT-JHTBMAAWSA-N
1-Erucoyl-2-stearidonoyl-3-erucoyl-glycerol	131762514	SUFMQKNVEYHYIT-STRQKGKUSA-N
1-Erucoyl-2-stearidonoyl-3-g-linolenoyl-glycerol	131762517	MXQATDFLOUYBDH-OOHOOZIRSA-N
1-Erucoyl-2-stearidonoyl-3-homo-g-linolenoyl-glycerol	131762519	QCZNYKXKMTUJGT-VTPCHKJASA-N
1-Erucoyl-2-stearidonoyl-3-linoleoyl-glycerol	131762516	WPWKNSUEUTURRZ-UJRLAEJDSA-N
1-Erucoyl-2-stearidonoyl-3-nervonoyl-glycerol	131762515	ZXGDZNSFSROUNG-YYSMCGEYSA-N
1-Erucoyl-2-stearidonoyl-3-stearidonoyl-glycerol	131762525	RZKBUUPCPKHFHA-KYXALGATSA-N
1-Erucoyl-2-stearoyl-3-a-linolenoyl-glycerol	131762200	PGNCZCAOFLJMMB-PMEQYAFJSA-N
1-Erucoyl-2-stearoyl-3-adrenoyl-glycerol	131762198	DEGPLGZUXDUUQQ-JMMBOMOBSA-N
1-Erucoyl-2-stearoyl-3-arachidonoyl-glycerol	131762196	OIMOXMXEHNPADS-GAZXSFRPSA-N
1-Erucoyl-2-stearoyl-3-docosadienoyl-glycerol	131762197	WUQPCHMEQZWFAB-USWQOYEHSA-N
1-Erucoyl-2-stearoyl-3-docosahexaenoyl-glycerol	131762205	OODHQPCFOHCWDK-FHZDLKPRSA-N
1-Erucoyl-2-stearoyl-3-docosapentaenoyl-glycerol	131762204	UCIXJNITFSDIEG-KFFIGFPBSA-N
1-Erucoyl-2-stearoyl-3-eicosadienoyl-glycerol	131762194	VVFRIVIQQBOTDF-KKKPCJSSSA-N
1-Erucoyl-2-stearoyl-3-eicosapentaenoyl-glycerol	131762203	MODPITGELPIGOT-LLSJPXHWSA-N
1-Erucoyl-2-stearoyl-3-eicsoatetraenoyl-glycerol	131762202	VFWNWLUEZNPXHB-LZHILDLJSA-N
1-Erucoyl-2-stearoyl-3-erucoyl-glycerol	131762190	QUOJNBZXSXWTAS-RZEXXKRKSA-N
1-Erucoyl-2-stearoyl-3-g-linolenoyl-glycerol	131762193	VCPLVQPYTVTKNH-UANQULQISA-N
1-Erucoyl-2-stearoyl-3-homo-g-linolenoyl-glycerol	131762195	NFQNKTWBGDXABY-UBYMWZGESA-N
1-Erucoyl-2-stearoyl-3-linoleoyl-glycerol	131762192	SCINELBMQVGABE-CGSGPZGSSA-N
1-Erucoyl-2-stearoyl-3-nervonoyl-glycerol	131762191	GXERXKWITYLIBK-GALFXKOHSA-N
1-Erucoyl-2-stearoyl-3-osbondoyl-glycerol	131762199	OFGDIAUABPQXID-IBPVKANYSA-N
1-Erucoyl-2-stearoyl-3-stearidonoyl-glycerol	131762201	CVXJXPULYXJDTR-UKYDEWOGSA-N
1-Erucoyl-2-stearoyl-sn-glycero-3-phosphocholine	53479175	UGQKWIBZUBBBNO-USIWBXHFSA-N
1-Erucoyl-2-stearoyl-sn-glycero-3-phosphoethanolamine	53479857	FIDLPOUUHOPJBC-RPBJOJELSA-N
1-Erucoyl-2-stearoyl-sn-glycerol	53478387	ODXFWOQBVSTXMW-AYBFMUQTSA-N
1-Erucoyl-2-vaccenoyl-3-a-linolenoyl-glycerol	131762294	KLNDEMHRIMYIBJ-SMIIBKPVSA-N
1-Erucoyl-2-vaccenoyl-3-adrenoyl-glycerol	131762292	HOTGKBYLNQOXNT-CBIBEHNISA-N
1-Erucoyl-2-vaccenoyl-3-arachidonoyl-glycerol	131762290	SEYKPSIUYHSDMB-DLSZPKIBSA-N
1-Erucoyl-2-vaccenoyl-3-docosadienoyl-glycerol	131762291	KQHRFTLIMFTQSE-QKXAJFFRSA-N
1-Erucoyl-2-vaccenoyl-3-docosahexaenoyl-glycerol	131762299	AANHDBNUIKYXLN-OKUWMSBNSA-N
1-Erucoyl-2-vaccenoyl-3-docosapentaenoyl-glycerol	131762298	ZVPSOJRBGBNURQ-DEQRHYGXSA-N
1-Erucoyl-2-vaccenoyl-3-eicosadienoyl-glycerol	131762288	IHZYTFVUDKSYSQ-FJJSSVLFSA-N
1-Erucoyl-2-vaccenoyl-3-eicsoatetraenoyl-glycerol	131762296	BICJWANPZUYADQ-GOPIJOIKSA-N
1-Erucoyl-2-vaccenoyl-3-erucoyl-glycerol	131762284	HTXRBEDVXNDXBO-HGKIKGFLSA-N
1-Erucoyl-2-vaccenoyl-3-g-linolenoyl-glycerol	131762287	SZAJUWMNGSVHNB-KMYHUXHLSA-N
1-Erucoyl-2-vaccenoyl-3-homo-g-linolenoyl-glycerol	131762289	ZLWQYLIHICZAQN-KWWLSZTKSA-N
1-Erucoyl-2-vaccenoyl-3-linoleoyl-glycerol	131762286	MTZJVBULFGKJAO-YZDRKDPZSA-N
1-Erucoyl-2-vaccenoyl-3-nervonoyl-glycerol	131762285	SIZPQQKIQOZFIV-QTDGRMPHSA-N
1-Erucoyl-2-vaccenoyl-3-osbondoyl-glycerol	131762293	XIBLBQZYQHVXBG-PLSCAHQQSA-N
1-Erucoyl-2-vaccenoyl-3-stearidonoyl-glycerol	131762295	ZPLWMUWVETYVNW-GXJYKIBRSA-N
1-Erucoyl-2-vaccenoyl-sn-glycero-3-phosphoethanolamine	53479858	SRFMGBYVWNOPCH-WHGAUIBTSA-N
1-Erucoyl-2-vaccenoyl-sn-glycerol	53478388	BIQMQDSHKNNYOX-CTRHINBQSA-N
1-Erucoylglycerol-3-phosphate	87981266	UXYLIEZFFBAJAG-KTKRTIGZSA-N
1-Heneicosanoyl-2-docosanoyl-glycero-3-phosphate	52929290	KRGWSOUULNOMCY-USYZEHPZSA-N
1-Heneicosanoyl-2-docosanoyl-sn-glycerol	9543916	ZNQDQLKJYJFLBV-SJARJILFSA-N
1-Heneicosanoyl-2-dodecanoyl-glycero-3-phosphate	52929447	LZTPSZSRJRCNNO-UUWRZZSWSA-N
1-Heneicosanoyl-2-eicosanoyl-glycero-3-phosphate	52929284	HXZSBPMDJCJPRV-HUESYALOSA-N
1-Heneicosanoyl-2-heptadecanoyl-glycero-3-phosphate	52929274	UNSFJRRPWSPMGM-LDLOPFEMSA-N
1-Heneicosanoyl-2-hexadecanoyl-glycero-3-phosphate	52929272	TWDANRDMBSYVPM-KXQOOQHDSA-N
1-Heneicosanoyl-2-nonadecanoyl-glycero-3-phosphate	52929282	GUCJNHMCUYLQRU-VQJSHJPSSA-N
1-Heneicosanoyl-2-octadecanoyl-glycero-3-phosphate	52929444	ODEXYDIISKTNDQ-RRHRGVEJSA-N
1-Heneicosanoyl-2-pentadecanoyl-glycero-3-phosphate	52929270	WUVGRGSOQIXACD-DIPNUNPCSA-N
1-Heneicosanoyl-2-tetradecanoyl-glycero-3-phosphate	52929445	BSBREEDNEWVFRF-PSXMRANNSA-N
1-Heneicosanoyl-2-tridecanoyl-glycero-3-phosphate	52929446	QXILPSOYYISSKP-PGUFJCEWSA-N
1-Heptadecanoyl-2,3-didocosanoyl-sn-glycerol	9545370	VOPZDNBBRZSVRD-QRXDBQBNSA-N
1-Heptadecanoyl-2,3-dieicosanoyl-sn-glycerol	9544387	OMOHFFBYAGFHFL-ODEQYEIHSA-N
1-Heptadecanoyl-2,3-diheneicosanoyl-sn-glycerol	9545211	UWTNPYXFHLTFER-OBEXFZABSA-N
1-Heptadecanoyl-2-eicosanoyl-3-docosanoyl-sn-glycerol	9544855	ZZZFRULIGALVEH-OBEXFZABSA-N
1-Heptadecanoyl-2-eicosanoyl-3-heneicosanoyl-sn-glycerol	9544779	STOGGARYHWIPFX-QPUWJJAWSA-N
1-Heptadecanoyl-2-heneicosanoyl-3-docosanoyl-sn-glycerol	9545295	RXEMZJCJOBRRIH-AKAJXFOGSA-N
1-Heptadecanoyl-2-nonadecanoyl-3-docosanoyl-sn-glycerol	9544786	UOCMZXDRWFIGFK-QPUWJJAWSA-N
1-Heptadecanoyl-2-nonadecanoyl-3-eicosanoyl-sn-glycerol	9544342	PKSPALZQZJVFAL-LXXIDKMWSA-N
1-Heptadecanoyl-2-nonadecanoyl-3-heneicosanoyl-sn-glycerol	9544712	GMHWMVDQAPNIOO-ODEQYEIHSA-N
1-Heptadecanoyl-2-octadecanoyl-3-docosanoyl-sn-glycerol	9544532	UZZOKDZXRGTXBN-ODEQYEIHSA-N
1-Heptadecanoyl-2-octadecanoyl-3-eicosanoyl-sn-glycerol	9544197	XQLZFNFYDZDZDH-KZRJWCEASA-N
1-Heptadecanoyl-2-octadecanoyl-3-heneicosanoyl-sn-glycerol	9544472	AQEGEVDEVCFGJB-LXXIDKMWSA-N
1-Hexadecanoyl-2,3-didocosanoyl-sn-glycerol	9545219	XSZWLSQCJKCCQV-AKAJXFOGSA-N
1-Hexadecanoyl-2,3-diheneicosanoyl-sn-glycerol	9545061	MDBPVZHKSWBVGE-QPUWJJAWSA-N
1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoserine	5283499	OIWCYIUQAVBPGV-DAQGAKHBSA-N
1-Hexadecanoyl-2-docosanoyl-glycero-3-phosphate	52929557	IKTMUTGHQRTXAH-LDLOPFEMSA-N
1-Hexadecanoyl-2-docosanoyl-glycero-3-phosphoserine	52926073	UJFCDWBOVQFLEV-ZFESHMOZSA-N
1-Hexadecanoyl-2-docosanoyl-sn-glycero-3-phosphocholine	24778726	GHBAFISLPNCOEP-USYZEHPZSA-N
1-Hexadecanoyl-2-docosanoyl-sn-glycerol	9543762	JAJNYVORAKCQCM-KDXMTYKHSA-N
1-Hexadecanoyl-2-eicosanoyl-3-docosanoyl-sn-glycerol	9544716	BJLFDEXRRNQSQQ-QPUWJJAWSA-N
1-Hexadecanoyl-2-eicosanoyl-3-heneicosanoyl-sn-glycerol	9544646	CGLJRQUJDFQVEN-ODEQYEIHSA-N
1-Hexadecanoyl-2-eicosanoyl-glycero-3-phosphate	52929559	MNVMSCIWUXXDOR-DIPNUNPCSA-N
1-Hexadecanoyl-2-eicosanoyl-sn-glycero-3-phosphocholine	24778711	HVPURDWMANOTFO-HUESYALOSA-N
1-Hexadecanoyl-2-eicosanoyl-sn-glycero-3-phosphoethanolamine	9546969	ZFCOGJGXPSVFIM-LDLOPFEMSA-N
1-Hexadecanoyl-2-eicosanoyl-sn-glycero-3-phosphoserine	9547095	GJYVTUCBLWPUAE-RGULYWFUSA-N
1-Hexadecanoyl-2-eicosanoyl-sn-glycerol	9543710	RZKCYEISOFRALJ-QNGWXLTQSA-N
1-Hexadecanoyl-2-heneicosanoyl-3-docosanoyl-sn-glycerol	9545144	HLHDIZJPCMDKIN-OBEXFZABSA-N
1-Hexadecanoyl-2-heptadecanoyl-3-docosanoyl-sn-glycerol	9544287	FTANHDRQGYLDGB-KZRJWCEASA-N
1-Hexadecanoyl-2-heptadecanoyl-3-eicosanoyl-sn-glycerol	9544077	LDXRBSPAUDNBOB-IONAWPRUSA-N
1-Hexadecanoyl-2-heptadecanoyl-3-heneicosanoyl-sn-glycerol	9544247	MSRTVOWPNZYNKD-AXAMJWTMSA-N
1-Hexadecanoyl-2-nonadecanoyl-3-docosanoyl-sn-glycerol	9544652	SBJSYWSFMRJOTI-ODEQYEIHSA-N
1-Hexadecanoyl-2-nonadecanoyl-3-eicosanoyl-sn-glycerol	9544261	TXHPMKUBDXVLLM-KZRJWCEASA-N
1-Hexadecanoyl-2-nonadecanoyl-3-heneicosanoyl-sn-glycerol	9544584	DJIYHFIQYQWSOK-LXXIDKMWSA-N
1-Hexadecanoyl-2-octadecanoyl-3-docosanoyl-sn-glycerol	9544422	CAPRXGZRZWSDGE-LXXIDKMWSA-N
1-Hexadecanoyl-2-octadecanoyl-3-heneicosanoyl-sn-glycerol	9544370	FLTWRJXDHDVULU-KZRJWCEASA-N
1-Hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphate	52929498	GASPGIDKILJBMM-PGUFJCEWSA-N
1-Hexadecanoyl-2-octadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)	449008	KBPVYRBBONZJHF-QPPIDDCLSA-N
1-Hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphocholine	24778686	PZNPLUBHRSSFHT-RRHRGVEJSA-N
1-Hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphoethanolamine	5326793	RPJZYOHZALDGKI-DIPNUNPCSA-N
1-Hexadecanoyl-2-octadecanoyl-sn-glycerol	9543688	ONCLVQFEAFTXMN-DHUJRADRSA-N
1-Hexadecanoyl-2-pentadecanoyl-glycero-3-phosphate	52929502	CUTRUVAFYRBETA-JGCGQSQUSA-N
1-Hexadecanoyl-2-pentadecanoyl-glycero-3-phosphoethanolamine	52924926	JMDKMIIPLXAHQG-UUWRZZSWSA-N
1-Hexadecanoyl-2-pentadecanoyl-glycero-3-phosphoserine	52926018	OSEFRZRPEBUZHM-NOCHOARKSA-N
1-Hexadecanoyl-2-pentadecanoyl-sn-glycero-3-phosphocholine	24778680	NPGWXTIWUUFYAB-DIPNUNPCSA-N
1-Hexadecanoyl-2-tetracosanoyl-sn-glycero-3-phosphocholine	24778743	UEWKKZXJWBVMLY-YACUFSJGSA-N
1-Hexadecanoyl-2-tetradecanoyl-glycero-3-phosphoserine	52926077	IXMLPLRKGNKFMP-SAIUNTKASA-N
1-Hexadecanoyl-2-tetradecanoyl-sn-glycero-3-phosphate	448910	GLOXZZHEZYKXNV-WJOKGBTCSA-N
1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine	9547069	YVYMBNSKXOXSKW-HXUWFJFHSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-adrenoyl-glycerol	131764563	XRPOIBHTJJIOON-DARGTILLSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-arachidonoyl-glycerol	131764561	MQBCTYLELPTVBD-UUXJIYPNSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-docosadienoyl-glycerol	131764562	VLEBBCZZNDWVCE-YFDHYPGRSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-docosahexaenoyl-glycerol	131764569	LLXVZSYLEPSYLK-IXOVYULXSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-docosapentaenoyl-glycerol	131764568	BTDHRGQFFPYVIV-SIQZCPLGSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-eicosapentaenoyl-glycerol	131764567	ADCAWKGFWSTGLD-ZROVPTBPSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-eicsoatetraenoyl-glycerol	131764566	AFGUASIDDOIIQY-ZBGCKRSCSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-homo-g-linolenoyl-glycerol	131764560	BIAQQUFGGPQPOC-VXXMQXDNSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-osbondoyl-glycerol	131764564	NSHUKAOTMWTYBG-AHQXEEQZSA-N
1-Homo-g-linolenoyl-2-a-linolenoyl-3-stearidonoyl-glycerol	131764565	REWUUEVPEBSXTD-QCCQXMBESA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-a-linolenoyl-glycerol	131764541	FBVWZRNWVYGXSE-FGLBZDJESA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-adrenoyl-glycerol	131764539	GVOAYSQANQEZFL-QJCWGRBASA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-arachidonoyl-glycerol	131764537	MUNBPCWOOXLCTN-HNYIGLNKSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-docosadienoyl-glycerol	131764538	AEEKUSXLZUERLW-PZEXTZPESA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-docosahexaenoyl-glycerol	131764546	KWJNENSNEOWDAC-PADKWRQBSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-docosapentaenoyl-glycerol	131764545	ZSOLUOWKPHGTLG-SDHPOFRKSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-eicosapentaenoyl-glycerol	131764544	ITQKGJSZZRFPGO-KJSYODJUSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-eicsoatetraenoyl-glycerol	131764543	OIHKRHQEBBJGMC-ZZIBGWPQSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-homo-g-linolenoyl-glycerol	131764536	MPBJBUQMMHGGIN-NGDLGCSYSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-osbondoyl-glycerol	131764540	FOBFUFHJCFCMJV-OUGSQOJKSA-N
1-Homo-g-linolenoyl-2-adrenoyl-3-stearidonoyl-glycerol	131764542	FYXMPUDVYRLIIY-BLNHPGEGSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-a-linolenoyl-glycerol	131764517	GHDOQWJVOVCISJ-JTQGDNQHSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-adrenoyl-glycerol	131764515	YEWJAWDCDPEWJL-AYSYXUHPSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-arachidonoyl-glycerol	131764513	ASSZWZBQIXMMKM-ZDOQARJHSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-docosadienoyl-glycerol	131764514	AVLXRSUCYSRPPT-YAWQMCOCSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-docosahexaenoyl-glycerol	131764522	XMWUXAVIWIDJNZ-DYLAYEMXSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-docosapentaenoyl-glycerol	131764521	ILKSJOCYCMKEPF-SIMCWUMKSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-eicosapentaenoyl-glycerol	131764520	MUKKTUSMVINIPU-ANHAFWHNSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-eicsoatetraenoyl-glycerol	131764519	DPVRRBMNBIRJAB-QXRFJFNQSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-homo-g-linolenoyl-glycerol	131764512	KHKICBDLNWOYFV-MNBRBKMYSA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-osbondoyl-glycerol	131764516	OSKYXBRDUUVYGA-KAJIBNBASA-N
1-Homo-g-linolenoyl-2-arachidonoyl-3-stearidonoyl-glycerol	131764518	IIGHVRSTPXBBKS-SYYVHDBGSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-adrenoyl-glycerol	131764344	JNWLBIIKAQSPJC-FSYXPDGWSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-docosadienoyl-glycerol	131764343	WSJJVLXMJFSXSJ-FXIPEMSMSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-docosahexaenoyl-glycerol	131764349	YHWDIZDJZLHEDJ-GSKWKJTOSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-docosapentaenoyl-glycerol	131764348	RJKJHAGTWYJUQZ-HJDWELPZSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-eicosapentaenoyl-glycerol	131764347	SHWNHSAKNIOPPW-NPGRYNPDSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-homo-g-linolenoyl-glycerol	131764341	ZMJSZQBPVUGYMY-KUCWVPRQSA-N
1-Homo-g-linolenoyl-2-arachidonyl-3-osbondoyl-glycerol	131764345	BAMRNHBEXVCXQN-INLRFEKOSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-a-linolenoyl-glycerol	131764356	UZIKBSYQATZXML-COEDDZBISA-N
1-Homo-g-linolenoyl-2-behenoyl-3-adrenoyl-glycerol	131764354	ARLGQRCBUHDXPG-NSIVKMARSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-arachidonoyl-glycerol	131764352	AERFUDRQDOVUAQ-HPXBEPTDSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-docosadienoyl-glycerol	131764353	HMENUJRERZRHOQ-HEYVVUBXSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-docosahexaenoyl-glycerol	131764361	GYQHKHTYSHFLNG-UQNGEMRVSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-docosapentaenoyl-glycerol	131764360	WNZSFZAKXYQSHN-BGQPCAEVSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-eicosapentaenoyl-glycerol	131764359	VBRDFDJBESWQGE-QAEXUQLLSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-eicsoatetraenoyl-glycerol	131764358	ZYRRMIXJDOMJEY-HGRHKKAYSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-homo-g-linolenoyl-glycerol	131764351	YTOVMYASBQXCOH-CJUCMRAXSA-N
1-Homo-g-linolenoyl-2-behenoyl-3-osbondoyl-glycerol	131764355	VHDYMGTXCMPLKZ-ZVFMCGSOSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-a-linolenoyl-glycerol	131764529	OBIZTMOHZKQECQ-BTJAXQBVSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-adrenoyl-glycerol	131764527	POARUBFGQOWLLG-OYNNFYNPSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-arachidonoyl-glycerol	131764525	VJGUKVXCXIXYHK-FOZSHUMVSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-docosadienoyl-glycerol	131764526	UZWPIGJREJMAMJ-SDCGKJTKSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-docosahexaenoyl-glycerol	131764534	ATKUUTFEKAJEAS-TYFRVTDKSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-docosapentaenoyl-glycerol	131764533	ZDPOCGAMQRFDCK-HRLAFZGWSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-eicosapentaenoyl-glycerol	131764532	QHGZPXCWJDCWNO-IHMNZHNHSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-eicsoatetraenoyl-glycerol	131764531	BXDUNBSOFJPVJD-CKQWKLEGSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-homo-g-linolenoyl-glycerol	131764524	LQIMWNYMEOHQQH-CNHFGXRFSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-osbondoyl-glycerol	131764528	FDOIIHMOMHPIFF-HAWXTDRGSA-N
1-Homo-g-linolenoyl-2-docosadienoyl-3-stearidonoyl-glycerol	131764530	WKMJVPNNZRZPKK-BAFIBNSUSA-N
